PATRON,0.0471,,mg/L,13.6,0.0003,0.0024,0.0021,0.0028,0.0022,0.0023
BLANCO,0.0096,,mg/L,61,0.0002,0.0004,0.0015,0.0006,0.0002,0.0004
BLANCO REACTIVO,0,,mg/L,20,0.0002,-0.0012,0.0013,-0.0015,-0.0012,-0.001
H KCA PO,0.0635,,mg/L,3.8,0.0001,0.0033,0.0065,0.0032,0.0032,0.0034
H KCA PO,0.0618,,mg/L,4.9,0.0002,0.0032,0.0066,0.0031,0.003,0.0033
H KCA PO,0.0607,,mg/L,5.7,0.0002,0.0031,0.0066,0.0029,0.0033,0.0031
PATRON,0.0483,,mg/L,9.3,0.0002,0.0025,0.0036,0.0023,0.0024,0.0027
H KCA PO,0.0627,,mg/L,6.3,0.0002,0.0032,0.0063,0.003,0.0034,0.0033
H KCA PO,0.0612,,mg/L,1.4,0,0.0031,0.0066,0.0031,0.0031,0.0032
PATRON,0.046,,mg/L,8,0.0002,0.0023,0.0029,0.0023,0.0025,0.0022
BLANCO,0.0017,,mg/L,>100,0.0003,0,0.0021,-0.0001,-0.0002,0.0003
BLANCO REACTIVO,0,,mg/L,22.8,0.0002,-0.0007,0.0012,-0.0008,-0.0005,-0.0008
M1 PO,0.0473,,mg/L,3.7,0.0001,0.0024,0.0056,0.0023,0.0025,0.0024
M2 PO,0.0342,,mg/L,7.3,0.0001,0.0017,0.0058,0.0017,0.0016,0.0018
M3 PO,0.0262,,mg/L,10.7,0.0001,0.0013,0.0056,0.0014,0.0013,0.0011
M4 PO,0.0156,,mg/L,21.5,0.0002,0.0007,0.0055,0.0007,0.0006,0.0009
PATRON,0.0508,,mg/L,1.2,0,0.0026,0.0024,0.0026,0.0026,0.0025
P KCA PO,0.0129,,mg/L,42.1,0.0002,0.0006,0.0052,0.0004,0.0008,0.0005
PATRON,0.0491,,mg/L,6.5,0.0002,0.0025,0.0023,0.0026,0.0023,0.0025
BLANCO,0.0091,,mg/L,55.4,0.0002,0.0004,0.002,0.0001,0.0005,0.0005
BLANCO REACTIVO,0,,mg/L,6.7,0.0001,-0.001,0.0007,-0.001,-0.0011,-0.001
CELDA 8,0.0372,,mg/L,12.2,0.0002,0.0019,0.0051,0.0019,0.0016,0.0021
PATRON,0.0506,,mg/L,11.3,0.0003,0.0026,0.0018,0.0023,0.0029,0.0026
BLANCO,0.0036,,mg/L,>100,0.0003,0.0001,0.0021,0.0004,-0.0002,0
BLANCO REACTIVO,0,,mg/L,3.5,0,-0.001,0.0009,-0.001,-0.0009,-0.001
H KCA PE,0.0327,,mg/L,8.2,0.0001,0.0016,0.0033,0.0017,0.0015,0.0017
H KCA PE,0.0288,,mg/L,12.9,0.0002,0.0014,0.0041,0.0012,0.0014,0.0016
H KCA PE,0.0326,,mg/L,27.6,0.0004,0.0016,0.0034,0.0013,0.0021,0.0015
PATRON,0.0469,,mg/L,5.7,0.0001,0.0024,0.002,0.0025,0.0022,0.0024
H KCA PE,0.0343,,mg/L,15.2,0.0003,0.0017,0.0042,0.0014,0.0018,0.0019
H KCA PE,0.0296,,mg/L,15.2,0.0002,0.0015,0.0035,0.0012,0.0014,0.0017
PATRON,0.0474,,mg/L,8.5,0.0002,0.0024,0.0006,0.0023,0.0023,0.0026
BLANCO,0.011,,mg/L,58.3,0.0003,0.0005,0.0001,0.0007,0.0005,0.0002
BLANCO REACTIVO,0,,mg/L,7.4,0,-0.0004,-0.0004,-0.0004,-0.0004,-0.0004
M1 PE,0.024,,mg/L,23.2,0.0003,0.0012,0.0031,0.0013,0.0009,0.0013
M2 PE,0.0201,,mg/L,39.5,0.0004,0.001,0.003,0.0006,0.0009,0.0013
M3 PE,0.0175,,mg/L,14,0.0001,0.0008,0.0032,0.0009,0.0007,0.0008
M4 PE,0.0197,,mg/L,21.9,0.0002,0.0009,0.0028,0.0007,0.0009,0.0011
PATRON,0.0491,,mg/L,5.5,0.0001,0.0025,-0.0002,0.0025,0.0026,0.0023
P KCA PE,0.0173,,mg/L,17.8,0.0001,0.0008,0.0025,0.0009,0.0007,0.0008
PATRON,0.0517,,mg/L,4.3,0.0001,0.0026,-0.0004,0.0025,0.0027,0.0027
BLANCO,0.0111,,mg/L,16.6,0.0001,0.0005,-0.0006,0.0005,0.0005,0.0004
BLANCO REACTIVO,0,,mg/L,>100,0.0003,-0.0002,-0.0013,-0.0005,-0.0002,0
ELY 1,0.0155,,mg/L,22,0.0002,0.0007,0.002,0.0008,0.0005,0.0008
ELY 2,0.0132,,mg/L,42,0.0002,0.0006,0.0021,0.0004,0.0005,0.0008
ELY 3,0.0077,,mg/L,44.2,0.0001,0.0003,0.0017,0.0002,0.0004,0.0002
ELY 4,0.0023,,mg/L,>100,0.0001,0,0.0017,0.0001,-0.0001,0
PATRON,0.0455,,mg/L,6.1,0.0001,0.0023,-0.0004,0.0024,0.0021,0.0023
ELY P,0.014,,mg/L,9.1,0.0001,0.0006,0.0023,0.0006,0.0006,0.0007
PATRON,0.0466,,mg/L,4.9,0.0001,0.0024,-0.0004,0.0025,0.0023,0.0023
BLANCO,0.0055,,mg/L,84.8,0.0001,0.0002,-0.0016,0,0.0003,0.0001
BLANCO REACTIVO,0,,mg/L,51.1,0.0001,0.0003,-0.0015,0.0004,0.0002,0.0001
