PATRON,4.9426,,mg/L,0.4,0.0503,1,1,1,0.0502,0.0502,0.0506
BLANCO,-0.0662,,mg/L,9.5,-0.0007,1,1,1,-0.0007,-0.0008,-0.0006
BLANCO REACTIVO,0,,mg/L,6.3,-0.0029,1,1,1,-0.0031,-0.0027,-0.0029
FASE 1,0.0118,,mg/L,39.5,0.0001,1,1,1,0.0002,0.0001,0.0001
FASE 2,0.0173,,mg/L,40.5,0.0002,1,1,1,0.0001,0.0003,0.0002
FASE 3,0.0106,,mg/L,>100,0.0001,1,1,1,0.0004,-0.0001,0.0001
VSP NORTE,-0.0107,,mg/L,>100,-0.0001,1,1,1,-0.0003,-0.0004,0.0004
CELDA 8.1,0.0001,,mg/L,>100,0,1,1,1,0.0001,0.0001,-0.0002
CELDA 8.2,0.006,,mg/L,>100,0.0001,1,1,1,-0.0001,0,0.0003
CELDA 8.3,0.0147,,mg/L,>100,0.0002,1,1,1,0.0003,0.0001,0
PATRON,5.0194,,mg/L,1.3,0.0511,1,1,1,0.0519,0.0505,0.0509
BLANCO,-0.0645,,mg/L,21.4,-0.0007,1,1,1,-0.0007,-0.0008,-0.0005
BLANCO REACTIVO,0,,mg/L,7,-0.0023,1,1,1,-0.0023,-0.0021,-0.0024
