PATRON,4.9275,,mg/L,1.1,0.052,1,1,1,0.0526,0.0516,0.0517
BLANCO,-0.0852,,mg/L,18.2,-0.0009,1,1,1,-0.0008,-0.0008,-0.0011
BLANCO REACTIVO,0,,mg/L,34.4,-0.0007,1,1,1,-0.0005,-0.0007,-0.0009
FASE 1,0.0328,,mg/L,17.8,0.0003,1,1,1,0.0004,0.0003,0.0004
FASE 2,0.0297,,mg/L,62.5,0.0003,1,1,1,0.0001,0.0003,0.0005
FASE 3,0.0556,,mg/L,40.8,0.0006,1,1,1,0.0003,0.0007,0.0008
VSP NORTE,0.0433,,mg/L,16.1,0.0005,1,1,1,0.0005,0.0005,0.0004
CELDA 8.1,0.0843,,mg/L,6.5,0.0009,1,1,1,0.0008,0.0009,0.001
CELDA 8.2,0.0814,,mg/L,5.4,0.0009,1,1,1,0.0008,0.0009,0.0008
CELDA 8.3,0.1306,,mg/L,15.3,0.0014,1,1,1,0.0015,0.0015,0.0011
PATRON,4.8698,,mg/L,1.5,0.0514,1,1,1,0.0521,0.0505,0.0515
BLANCO,0.0927,,mg/L,32.2,0.001,1,1,1,0.0009,0.0013,0.0007
BLANCO REACTIVO,0,,mg/L,>100,0.0002,1,1,1,0.0004,0.0003,-0.0001
