Analista,GGP,,,,,,,,,,,,
Fecha de inicio,02/10/2024 04:59 p. m.  GMT: 02/10/2024 10:59 p. m.,,,,,,,,,,,,
Hoja de trabajo,SA005630_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.4986,,mg/L,0.6,0.0167,0.0002,1,1,1,0.0167,0.0166,0.0167
,BLANCO,0.0004,,mg/L,>100,0,-0.0006,1,1,1,0.0002,0,-0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0004,1,1,1,0.0004,0.0003,-0.0002
,SA005630-001,0.0029,,mg/L,47,0.0003,-0.0003,20.023,7,1,0.0004,0.0001,0.0003
,SA005630-002,0.1625,,mg/L,2,0.0155,-0.0004,20.035,7,1,0.0152,0.0157,0.0156
,SA005630-003,0.108,,mg/L,0.4,0.0103,-0.0002,20.029,7,1,0.0103,0.0102,0.0103
,SA005630-004,0.0663,,mg/L,2.3,0.0063,-0.0006,20.016,7,1,0.0063,0.0065,0.0062
,SA005630-005,0.2591,,mg/L,1,0.0248,-0.0009,20.016,7,1,0.0246,0.025,0.0248
,PATRON,0.5011,,mg/L,0.8,0.0167,0.0001,1,1,1,0.0167,0.0166,0.0169
,SA005630-006,0.0448,,mg/L,6.1,0.0043,-0.0003,20.025,7,1,0.0045,0.0042,0.004
,SA005630-007,0.1121,,mg/L,3.6,0.0107,-0.0008,20.024,7,1,0.0109,0.0102,0.0109
,SA005630-008,0.1105,,mg/L,3.1,0.0105,-0.0008,20.023,7,1,0.0107,0.0101,0.0108
,SA005630-009,0.1961,,mg/L,0.8,0.0187,-0.0006,20.002,7,1,0.0189,0.0186,0.0186
,SA005630-010,0.2178,,mg/L,1.7,0.0208,-0.0012,20.021,7,1,0.0209,0.0204,0.0212
,PATRON,0.4999,,mg/L,0.8,0.0167,-0.0002,1,1,1,0.0169,0.0166,0.0166
,BLANCO,-0.0045,,mg/L,>100,-0.0001,-0.0016,1,1,1,-0.0004,-0.0002,0.0001
,BLANCO REACTIVO,0,,mg/L,15.1,0.0007,-0.001,1,1,1,0.0006,0.0008,0.0008
,SA005630-011,0.0013,,mg/L,>100,0.0001,-0.0017,20,7,1,0.0003,0,0
,SA005630-012,0.0046,,mg/L,53.6,0.0004,-0.0016,20.019,7,1,0.0007,0.0005,0.0002
,SA005630-013,0.4761,,mg/L,1.3,0.0459,-0.0018,20.024,7,1,0.0454,0.0465,0.0457
,SA005630-014,0.21,,mg/L,0.4,0.0201,-0.0019,20.03,7,1,0.0202,0.02,0.02
,SA005630-015,0.2187,,mg/L,0.7,0.0209,-0.003,20.025,7,1,0.021,0.0209,0.0208
,PATRON,0.493,,mg/L,0.8,0.0165,-0.0013,1,1,1,0.0164,0.0164,0.0166
,SA005630-016,0.2205,,mg/L,1.3,0.0211,-0.0033,20.012,7,1,0.0212,0.0208,0.0213
,SA005630-017,0.0988,,mg/L,0.6,0.0094,-0.0018,20.006,7,1,0.0094,0.0095,0.0094
,SA005630-018,0.4453,,mg/L,1.5,0.0428,-0.0017,20.018,7,1,0.0422,0.0428,0.0435
,SA005630-019,0.3989,,mg/L,0.9,0.0383,-0.002,20.005,7,1,0.0386,0.0384,0.038
,SA005630-020,0.0052,,mg/L,54,0.0005,-0.002,20.024,7,1,0.0004,0.0008,0.0003
,PATRON,0.5288,,mg/L,0.8,0.0172,-0.0007,1,1,1,0.0171,0.0174,0.0172
,BLANCO,-0.0007,,mg/L,>100,0,-0.0009,1,1,1,0,0,0
,BLANCO REACTIVO,0,,mg/L,36.5,-0.0005,-0.0008,1,1,1,-0.0006,-0.0006,-0.0003
,SA005630-021,0.1446,,mg/L,2.4,0.0138,-0.0019,20.012,7,1,0.0141,0.0134,0.0139
,SA005630-022,0.2087,,mg/L,0.5,0.0199,-0.0022,20.028,7,1,0.0199,0.0201,0.0199
,SA005630-023,0.773,,mg/L,0.1,0.1169,-0.0001,20.026,7,1,0.1169,0.117,0.1168
,SA005630-024,0.1367,,mg/L,0.4,0.013,-0.0023,20.028,7,1,0.013,0.013,0.0131
,SA005630-025,0.1047,,mg/L,1.3,0.0097,-0.0007,20.026,7,1,0.0096,0.0097,0.0098
,PATRON,0.5014,,mg/L,1,0.0167,-0.0014,1,1,1,0.0168,0.0169,0.0166
,SA005630-026,0.1868,,mg/L,1.6,0.0178,-0.002,20.006,7,1,0.0177,0.0182,0.0177
,SA005630-027,0.514,,mg/L,0.7,0.0429,-0.001,20.011,7,1,0.0425,0.0432,0.0429
,SA005630-028,0.353,,mg/L,0.9,0.0415,-0.0021,20.031,7,1,0.0418,0.0416,0.041
,SA005630-029,0.276,,mg/L,1.1,0.0296,-0.0025,20.005,7,1,0.0295,0.0299,0.0293
,PATRON,0.5034,,mg/L,0.1,0.0168,-0.0018,1,1,1,0.0168,0.0168,0.0168
,BLANCO,-0.0033,,mg/L,>100,-0.0001,-0.0029,1,1,1,0.0002,-0.0001,-0.0004
,BLANCO REACTIVO,0,,mg/L,23.1,0.0012,-0.002,1,1,1,0.0015,0.0009,0.0013
