PATRON,5.0801,,mg/L,2.7,0.0027,0.1002,0.1031,0.0999,0.0977
BLANCO,-0.0065,,mg/L,41.9,0.0001,-0.0001,-0.0002,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,30.6,0.0001,-0.0002,-0.0001,-0.0002,-0.0002
H,0.1423,,mg/L,2.6,0.0001,0.0029,0.0028,0.003,0.0029
C1,0.1397,,mg/L,2.1,0.0001,0.0028,0.0028,0.0029,0.0028
C2,0.1406,,mg/L,0.9,0,0.0028,0.0028,0.0029,0.0028
PATRON,4.9988,,mg/L,2.9,0.0028,0.0987,0.1013,0.099,0.0957
BLANCO,-0.0003,,mg/L,>100,0.0001,0,0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,6.8,0,-0.0005,-0.0005,-0.0005,-0.0006
C3,0.1508,,mg/L,1.6,0,0.003,0.003,0.0031,0.003
C4,0.1508,,mg/L,0.9,0,0.003,0.0031,0.0031,0.003
T,0.1376,,mg/L,1.8,0.0001,0.0028,0.0028,0.0027,0.0028
PATRON,5.0612,,mg/L,1.1,0.0011,0.0999,0.1004,0.0986,0.1006
BLANCO,-0.0056,,mg/L,67.8,0.0001,-0.0001,-0.0001,0,-0.0002
BLANCO REACTIVO,0,,mg/L,5.5,0,-0.0006,-0.0006,-0.0006,-0.0006
ELY1,0.1281,,mg/L,3.4,0.0001,0.0026,0.0026,0.0026,0.0025
ELY2,0.1169,,mg/L,2.8,0.0001,0.0024,0.0024,0.0024,0.0023
ELY3,0.0961,,mg/L,1.4,0,0.0019,0.002,0.0019,0.0019
PATRON,5.0671,,mg/L,0.2,0.0002,0.1,0.0999,0.0999,0.1002
BLANCO,-0.0021,,mg/L,>100,0.0001,0,-0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,5.5,0.0001,-0.001,-0.0011,-0.001,-0.0011
ELY4,0.096,,mg/L,3.9,0.0001,0.0019,0.002,0.0019,0.002
ELY5,0.0809,,mg/L,2.4,0,0.0016,0.0016,0.0016,0.0017
PATRON,5.0686,,mg/L,0.2,0.0002,0.1,0.0999,0.1002,0.1
BLANCO,-0.005,,mg/L,53.9,0.0001,-0.0001,-0.0001,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,5.1,0.0001,-0.0012,-0.0012,-0.0012,-0.0011
