Analista,JS,,,,,,,,,,,,
Fecha de inicio,15/09/2024 05:30 a. m.  GMT: 15/09/2024 11:30 a. m.,,,,,,,,,,,,
Hoja de trabajo,SA005523_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.5024,,mg/L,3.6,0.0149,0.0015,,,,0.0154,0.0143,0.0149
,BLANCO,-0.0035,,mg/L,>100,-0.0001,-0.0002,,,,0,0.0002,-0.0005
,BLANCO REACTIVO,0,,mg/L,41.9,0.001,0.0003,,,,0.0012,0.0005,0.0013
,SA005523-001,0.1194,,mg/L,5.6,0.0101,-0.0006,20.04,,,0.0106,0.0103,0.0095
,SA005523-002,0.0889,,mg/L,4.1,0.0075,-0.0007,20.02,,,0.0076,0.0072,0.0078
,SA005523-003,0.0018,,mg/L,>100,0.0001,-0.0012,20.03,,,0.0007,-0.0002,0
,SA005523-004,0.2685,,mg/L,4.6,0.0225,-0.0004,19.75,,,0.0214,0.0227,0.0235
,SA005523-005,0.1234,,mg/L,3.2,0.0104,-0.0011,20.03,,,0.0102,0.0102,0.0108
,PATRON,0.509,,mg/L,2.6,0.0151,-0.0003,,,,0.0155,0.0147,0.015
,SA005523-006,0.6825,,mg/L,2,0.0589,0.0001,20,,,0.0583,0.0583,0.0603
,SA005523-007,0.0068,,mg/L,30.4,0.0006,-0.0006,20.05,,,0.0007,0.0004,0.0006
,SA005523-008,0.3663,,mg/L,1.5,0.0313,0.0001,20.02,,,0.0307,0.0315,0.0316
,SA005523-009,0.0117,,mg/L,55.1,0.001,0.0001,2,,,0.0015,0.0011,0.0004
,SA005523-010,0.2477,,mg/L,1.5,0.021,-0.0003,19.98,,,0.0208,0.0209,0.0214
,PATRON,0.4949,,mg/L,0.8,0.0147,0.0007,,,,0.0148,0.0147,0.0145
,BLANCO,0.0152,,mg/L,45.9,0.0004,-0.0001,,,,0.0004,0.0003,0.0007
,BLANCO REACTIVO,0,,mg/L,62.2,0.0009,0.0009,,,,0.0004,0.0015,0.0008
,SA005523-011,0.2532,,mg/L,1,0.0216,-0.0006,20.07,,,0.0218,0.0215,0.0214
,SA005523-012,0.5099,,mg/L,1.1,0.0438,-0.0007,20,,,0.0443,0.0436,0.0434
,SA005523-013,0.5124,,mg/L,0.8,0.044,-0.0003,20.01,,,0.0444,0.0439,0.0437
,SA005523-014,0.2587,,mg/L,2,0.0221,0.0004,20.08,,,0.0216,0.0223,0.0223
,SA005523-015,0.3348,,mg/L,1.2,0.0286,-0.0001,20.05,,,0.0282,0.0288,0.0288
,PATRON,0.5117,,mg/L,2.5,0.0152,0.0001,,,,0.0155,0.0147,0.0153
,PATRON,0.4907,,mg/L,4,0.0145,-0.0016,,,,0.0151,0.0139,0.0146
,BLANCO,0.0098,,mg/L,>100,0.0003,-0.0004,,,,0.0007,0.0003,-0.0001
,BLANCO REACTIVO,0,,mg/L,37.5,0.0016,-0.0003,,,,0.002,0.0018,0.0009
