PATRON,5.0302,,mg/L,0.4,0.0517,1,1,1,0.0519,0.0515,0.0515
BLANCO,0.0013,,mg/L,>100,0,1,1,1,-0.0002,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,52.7,0.0001,1,1,1,0.0001,0.0002,0.0001
FASE 1,0.0402,,mg/L,24.5,0.0004,1,1,1,0.0005,0.0004,0.0003
PATRON,5.0468,,mg/L,0.9,0.0518,1,1,1,0.0524,0.0516,0.0515
FASE 2,0.0116,,mg/L,83,0.0001,1,1,1,0.0002,0,0.0002
FASE 3,0.0854,,mg/L,43.3,0.0009,1,1,1,0.0007,0.0006,0.0013
PATRON,5.0126,,mg/L,0.9,0.0515,1,1,1,0.0518,0.0516,0.0509
BLANCO,0.0166,,mg/L,99.3,0.0002,1,1,1,0.0002,0,0.0003
BLANCO REACTIVO,0,,mg/L,23.6,0.0013,1,1,1,0.0013,0.0017,0.001
VSP NORTE,0.0408,,mg/L,61.7,0.0004,1,1,1,0.0004,0.0002,0.0007
CELDA 8.1,0.082,,mg/L,27.9,0.0008,1,1,1,0.0009,0.001,0.0006
CELDA 8.2,0.0633,,mg/L,29.9,0.0007,1,1,1,0.0007,0.0008,0.0005
CELDA 8.3,0.9377,,mg/L,0.7,0.0096,1,1,1,0.0096,0.0097,0.0097
PATRON,5.1305,,mg/L,0.5,0.0527,1,1,1,0.0524,0.0528,0.0529
BLANCO,-0.008,,mg/L,>100,-0.0001,1,1,1,-0.0003,0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,17.6,0.0016,1,1,1,0.0019,0.0015,0.0014
