PATRON,4.9204,,mg/L,0.8,0.0504,1,1,1,0.0508,0.0502,0.05
BLANCO,-0.0122,,mg/L,>100,-0.0001,1,1,1,-0.0002,0,-0.0002
BLANCO REACTIVO,0,,mg/L,94.5,0.0003,1,1,1,0.0007,0.0001,0.0002
FASE 1,0.0237,,mg/L,>100,0.0002,1,1,1,0.0008,0.0001,-0.0001
PATRON,5.0695,,mg/L,0.3,0.0519,1,1,1,0.052,0.0517,0.0519
FASE 2,0.052,,mg/L,83,0.0005,1,1,1,0.0007,0,0.0009
FASE 3,0.1215,,mg/L,19.5,0.0013,1,1,1,0.0016,0.0011,0.0011
PATRON,5.0271,,mg/L,2.9,0.0514,1,1,1,0.051,0.0531,0.0503
BLANCO,0.0661,,mg/L,95.1,0.0007,1,1,1,0.0014,0.0003,0.0003
BLANCO REACTIVO,0,,mg/L,57.7,0.0014,1,1,1,0.0005,0.0019,0.0017
VSP NORTE,0.0036,,mg/L,>100,0,1,1,1,0.0002,0.0003,-0.0004
CELDA 8.1,0.0221,,mg/L,>100,0.0002,1,1,1,0.0004,0.0007,-0.0004
CELDA 8.2,-0.0014,,mg/L,>100,0,1,1,1,0.0002,0,-0.0002
CELDA 8.3,0.9294,,mg/L,5.5,0.0097,1,1,1,0.0097,0.0102,0.0091
PATRON,4.9896,,mg/L,1.6,0.0511,1,1,1,0.0501,0.0517,0.0513
BLANCO,-0.0624,,mg/L,72.8,-0.0007,1,1,1,-0.0012,-0.0005,-0.0003
BLANCO REACTIVO,0,,mg/L,21,0.0006,1,1,1,0.0006,0.0007,0.0005
