Analista,NR,,,,,,,,,,,,
Fecha de inicio,06/02/2026 12:09 p. m.  GMT: 06/02/2026 06:09 p. m.,,,,,,,,,,,,
Hoja de trabajo,SA007912,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.5016,,mg/L,2.1,0.0196,-0.0057,,,,0.0196,0.0192,0.02
,BLANCO,0.0019,,mg/L,30.1,0.0001,-0.007,,,,0.0001,0,0.0001
,BLANCO REACTIVO,0,,mg/L,5.8,0.002,-0.0047,,,,0.002,0.0021,0.0019
,SA007912-001,0.5567,,mg/L,0.7,0.0906,-0.0081,30.03,,,0.0898,0.0908,0.0911
,SA007912-002,0.607,,mg/L,0.4,0.0985,-0.0078,30.03,,,0.0988,0.0985,0.0981
,SA007912-003,0.0525,,mg/L,3.3,0.0088,-0.007,30.03,,,0.0086,0.0091,0.0088
,SA007912-004,5.1806,,mg/L,0.2,0.0844,-0.0091,30,,10,0.0845,0.0844,0.0843
,SA007912-005,0.0559,,mg/L,5.9,0.0094,-0.007,30,,,0.0099,0.0095,0.0088
,PATRON,0.4991,,mg/L,2.5,0.0195,-0.006,,,,0.0195,0.019,0.02
,SA007912-006,0.0187,,mg/L,9.5,0.0032,-0.0067,30.01,,,0.0034,0.0032,0.0028
,SA007912-007,0.0615,,mg/L,5.6,0.0103,-0.0066,30.03,,,0.0101,0.011,0.0099
,SA007912-008,0.0473,,mg/L,9.8,0.008,-0.0066,30.01,,,0.0085,0.0071,0.0083
,SA007912-009,0.028,,mg/L,8.2,0.0047,-0.0068,30.03,,,0.0044,0.0052,0.0046
,SA007912-010,0.0367,,mg/L,2.8,0.0062,-0.0069,3,,,0.0063,0.006,0.0063
,PATRON,0.5127,,mg/L,1.9,0.02,-0.0061,,,,0.0203,0.0196,0.0202
,BLANCO,0.0098,,mg/L,95.7,0.0004,-0.0072,,,,0.0002,0.0008,0.0001
,BLANCO REACTIVO,0,,mg/L,26.6,0.0014,-0.0052,,,,0.0012,0.0011,0.0018
,SA007912-011,0.0329,,mg/L,8.4,0.0055,-0.0073,30.01,,,0.0053,0.0052,0.0061
,SA007912-012,0.0171,,mg/L,9.1,0.0029,-0.0077,3,,,0.0031,0.0026,0.003
,SA007912-013,0.0387,,mg/L,5.6,0.0065,-0.0076,30.01,,,0.0064,0.0069,0.0063
,SA007912-014,0.0027,,mg/L,63.6,0.0005,-0.0074,3,,,0.0003,0.0003,0.0008
,SA007912-015,0.0278,,mg/L,5.5,0.0047,-0.0074,30.02,,,0.0045,0.0046,0.005
,PATRON,0.4964,,mg/L,1.9,0.0194,-0.0062,,,,0.0191,0.0192,0.0198
,SA007912-016,1.4574,,mg/L,0.1,0.2277,-0.0083,30,,,0.2274,0.2278,0.2278
,SA007912-017,0.4295,,mg/L,0.7,0.0704,-0.0086,30,,,0.0701,0.0701,0.0709
,SA007912-018,0.0604,,mg/L,2.4,0.0102,-0.0071,30,,,0.0099,0.0104,0.0102
,SA007912-019,0.8699,,mg/L,0.8,0.1391,-0.0083,30,,,0.1401,0.138,0.1392
,SA007912-020,0.5656,,mg/L,0.2,0.0919,-0.0086,29.99,,,0.0918,0.0917,0.0921
,PATRON,0.4922,,mg/L,2.1,0.0192,-0.0069,,,,0.0194,0.0188,0.0195
,BLANCO,0.0022,,mg/L,>100,0.0001,-0.0084,,,,0.0005,-0.0003,0
,BLANCO REACTIVO,0,,mg/L,21.5,0.0023,-0.0055,,,,0.0022,0.0019,0.0029
,SA007912-021,0.1667,,mg/L,1.7,0.0278,-0.0079,30.01,,,0.0281,0.0273,0.028
,SA007912-022,0.0998,,mg/L,1.1,0.0167,-0.0075,30,,,0.0167,0.0166,0.0169
,SA007912-023,0.006,,mg/L,30.2,0.001,-0.0078,30.02,,,0.0013,0.0007,0.0011
,SA007912-024,0.3426,,mg/L,0.5,0.0565,-0.0078,30.02,,,0.0564,0.0568,0.0563
,SA007912-025,0.1132,,mg/L,1.3,0.019,-0.0085,30,,,0.0192,0.019,0.0187
,PATRON,0.5184,,mg/L,3.3,0.0202,-0.0071,,,,0.0206,0.0195,0.0206
,SA007912-026,0.1453,,mg/L,4.2,0.0243,-0.008,30,,,0.0238,0.0236,0.0254
,SA007912-027,0.0992,,mg/L,1.1,0.0166,-0.0077,30.02,,,0.0166,0.0168,0.0165
,SA007912-028,0.1229,,mg/L,1.1,0.0206,-0.0075,30,,,0.0208,0.0206,0.0203
,SA007912-029,0.2377,,mg/L,1.2,0.0395,-0.0072,30.01,,,0.0397,0.0389,0.0398
,SA007912-030,0.2969,,mg/L,0.7,0.0492,-0.007,30.05,,,0.0494,0.0488,0.0493
,PATRON,0.517,,mg/L,5.9,0.0202,-0.0063,,,,0.0208,0.0209,0.0188
,BLANCO,0.0027,,mg/L,>100,0.0001,-0.0074,,,,0.0002,0.0002,-0.0001
,BLANCO REACTIVO,0,,mg/L,14.1,0.0026,-0.0046,,,,0.0022,0.0029,0.0027
,SA007912-031,0.2963,,mg/L,1.7,0.049,-0.0073,30.03,,,0.0494,0.0496,0.048
,SA007912-032,1.1111,,mg/L,0.4,0.1758,-0.0082,30.01,,,0.1752,0.1765,0.1756
,PATRON,0.4963,,mg/L,2.8,0.0194,-0.0064,,,,0.02,0.0189,0.0192
,BLANCO,0.0062,,mg/L,52,0.0002,-0.0075,,,,0.0003,0.0001,0.0003
,BLANCO REACTIVO,0,,mg/L,18.1,0.0029,-0.0046,,,,0.0033,0.0031,0.0023
