PATRON,0.153,,mg/L,0.5,0,0.0096,-0.0001,0.0097,0.0096,0.0096
BLANCO,-0.0009,,mg/L,17.6,0.0001,0.0005,-0.0002,0.0006,0.0004,0.0005
BLANCO REACTIVO,0,,mg/L,27,0.0001,0.0005,-0.0003,0.0005,0.0004,0.0006
H,0.0573,,mg/L,6.6,0.0003,0.0039,0.0024,0.0042,0.0038,0.0038
C1,0.0476,,mg/L,4.7,0.0002,0.0034,0.0018,0.0034,0.0032,0.0035
C2,0.0385,,mg/L,5,0.0001,0.0028,0.0018,0.0029,0.0029,0.0027
PATRON,0.1498,,mg/L,2.9,0.0003,0.0094,-0.001,0.0092,0.0097,0.0094
BLANCO,-0.0022,,mg/L,87.3,0.0003,0.0004,-0.0011,0.0007,0.0004,0.0001
BLANCO REACTIVO,0,,mg/L,75.7,0.0003,0.0003,-0.0005,0.0004,0,0.0005
C3,0.03,,mg/L,12.1,0.0003,0.0023,0.0019,0.0026,0.0023,0.0021
C4,0.0255,,mg/L,31.7,0.0006,0.002,0.0019,0.0014,0.0027,0.002
T,0.0081,,mg/L,40.1,0.0002,0.0004,0.0032,0.0006,0.0005,0.0002
PATRON,0.1491,,mg/L,2.5,0.0002,0.0094,-0.0008,0.0092,0.0097,0.0093
BLANCO,-0.0033,,mg/L,25.7,0.0001,-0.0003,0,-0.0002,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,28.2,0.0001,-0.0003,-0.0002,-0.0003,-0.0002,-0.0003
DP1,0.1209,,mg/L,1.1,0.0001,0.0073,0.0042,0.0074,0.0074,0.0073
DP2,0.0723,,mg/L,21.9,0.001,0.0044,0.0032,0.0054,0.0042,0.0035
DP3,0.0528,,mg/L,3.1,0.0001,0.0032,0.0028,0.0032,0.0032,0.0031
PATRON,0.1507,,mg/L,1.3,0.0001,0.0092,0.0003,0.009,0.0092,0.0092
BLANCO,-0.001,,mg/L,>100,0.0001,-0.0001,-0.0001,-0.0003,-0.0001,0
BLANCO REACTIVO,0,,mg/L,61.7,0.0002,-0.0003,-0.0001,-0.0003,-0.0004,-0.0001
DP4,0.0371,,mg/L,1.5,0,0.0022,0.0036,0.0022,0.0022,0.0022
DP5,0.0148,,mg/L,17.6,0.0001,0.0008,0.004,0.0008,0.0008,0.001
DP6,0.0047,,mg/L,28.4,0.0001,0.0002,0.0037,0.0002,0.0002,0.0003
PATRON,0.1502,,mg/L,6.7,0.0006,0.0091,0.0004,0.0095,0.0095,0.0084
BLANCO,0.0005,,mg/L,>100,0.0001,0,-0.0001,0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0002,0,-0.0003,0.0001,0,-0.0002
ELY1,0.0392,,mg/L,4,0.0001,0.0023,0.0031,0.0024,0.0022,0.0024
ELY2,0.0329,,mg/L,33.6,0.0007,0.002,0.0031,0.0016,0.0027,0.0016
ELY3,0.0242,,mg/L,42,0.0006,0.0014,0.003,0.0011,0.001,0.0021
PATRON,0.151,,mg/L,2,0.0002,0.0092,-0.0001,0.0094,0.009,0.0091
BLANCO,-0.0024,,mg/L,92.3,0.0002,-0.0002,-0.0003,-0.0001,-0.0004,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0001,0,-0.0003,0,0,-0.0001
ELY4,0.0162,,mg/L,38.6,0.0004,0.0009,0.0031,0.0005,0.0012,0.0011
ELY5,0.0095,,mg/L,47.6,0.0002,0.0005,0.003,0.0002,0.0007,0.0006
PATRON,0.1533,,mg/L,1.4,0.0001,0.0093,-0.0001,0.0092,0.0095,0.0093
BLANCO,-0.0012,,mg/L,67.1,0.0001,-0.0001,-0.0003,-0.0001,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,12.1,0,0.0001,-0.0002,0.0001,0.0001,0.0001
