PATRON,5.0184,,mg/L,0.3,0.1009,0.1013,0.1007,0.1009
BLANCO,0.0074,,mg/L,98.1,0.0002,0.0003,0.0002,0
BLANCO REACTIVO,0,,mg/L,48.9,0.0001,0.0001,0.0001,0
H,2.6581,,mg/L,0.2,0.054,0.0539,0.0539,0.0542
C1,2.6878,,mg/L,0.6,0.0546,0.0543,0.0545,0.055
C2,2.6888,,mg/L,0.9,0.0546,0.0551,0.0541,0.0546
PATRON,5.0073,,mg/L,0.8,0.1007,0.0999,0.101,0.1013
BLANCO,-0.0038,,mg/L,90.9,-0.0001,0,-0.0002,0
BLANCO REACTIVO,0,,mg/L,75.3,0.0003,0.0001,0.0005,0.0002
C3,2.7368,,mg/L,0.7,0.0556,0.0556,0.0559,0.0552
C4,2.7516,,mg/L,0.7,0.0559,0.0556,0.0563,0.0557
T,2.6976,,mg/L,0.5,0.0548,0.0548,0.055,0.0545
PATRON,5.0333,,mg/L,0.5,0.1012,0.1008,0.1012,0.1017
BLANCO,0.0023,,mg/L,>100,0,0.0002,0,0
BLANCO REACTIVO,0,,mg/L,>100,0.0001,0.0001,0.0003,0
DP1,0.0678,,mg/L,13.8,0.0014,0.0016,0.0013,0.0013
DP2,0.0854,,mg/L,14.6,0.0018,0.0018,0.002,0.0015
DP3,0.0573,,mg/L,10.4,0.0012,0.001,0.0012,0.0013
PATRON,4.9937,,mg/L,0.9,0.1005,0.0996,0.1005,0.1013
BLANCO,0.0018,,mg/L,>100,0,0.0001,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,24.8,0.0004,0.0005,0.0004,0.0003
DP4,0.1895,,mg/L,1.9,0.0039,0.004,0.0039,0.0038
DP5,0.0712,,mg/L,7.3,0.0015,0.0015,0.0013,0.0015
DP6,22.2518,,mg/L,0.4,0.4184,0.4172,0.4179,0.4201
PATRON,5.0157,,mg/L,0.7,0.1009,0.1016,0.1009,0.1001
BLANCO,-0.0029,,mg/L,>100,-0.0001,0.0002,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,43.9,0.0002,0.0001,0.0003,0.0002
ELY1,2.6676,,mg/L,0.7,0.0542,0.0544,0.0537,0.0545
ELY2,2.6503,,mg/L,0.1,0.0538,0.0538,0.0539,0.0538
ELY3,2.6687,,mg/L,0.4,0.0542,0.054,0.0544,0.0542
PATRON,5.0169,,mg/L,0.6,0.1009,0.1004,0.1016,0.1008
BLANCO,-0.0022,,mg/L,>100,0,0,0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,95.5,0.0001,0.0003,0,0.0001
ELY4,2.5987,,mg/L,0.7,0.0528,0.0527,0.0532,0.0525
ELY5,2.5922,,mg/L,0.4,0.0527,0.0528,0.0528,0.0524
PATRON,4.9986,,mg/L,1,0.1005,0.0994,0.1008,0.1014
BLANCO,0.0069,,mg/L,>100,0.0001,0,0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,68.5,0.0002,0.0004,0.0001,0.0003
