PATRON,4.9471,,mg/L,1.6,0.0492,1,1,1,0.0485,0.0492,0.05
BLANCO,-0.0365,,mg/L,67.1,-0.0004,1,1,1,-0.0005,-0.0005,-0.0001
BLANCO REACTIVO,0,,mg/L,54.1,0.0003,1,1,1,0.0001,0.0004,0.0002
FASE 1,0.0196,,mg/L,12.2,0.0002,1,1,1,0.0002,0.0002,0.0002
FASE 2,0.0543,,mg/L,46.2,0.0005,1,1,1,0.0005,0.0003,0.0008
FASE 3,0.0063,,mg/L,>100,0.0001,1,1,1,-0.0001,-0.0002,0.0005
VSP NORTE,0.0918,,mg/L,12.1,0.0009,1,1,1,0.0008,0.0009,0.001
CELDA 8.1,0.1219,,mg/L,9.9,0.0012,1,1,1,0.0013,0.0012,0.0011
CELDA 8.2,0.1265,,mg/L,6.9,0.0012,1,1,1,0.0013,0.0011,0.0013
CELDA 8.3,0.1543,,mg/L,20.2,0.0015,1,1,1,0.0012,0.0015,0.0018
PATRON,4.998,,mg/L,0.8,0.0486,1,1,1,0.0485,0.0484,0.0491
BLANCO,-0.0235,,mg/L,41.2,-0.0002,1,1,1,-0.0003,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,17.3,-0.0009,1,1,1,-0.0007,-0.001,-0.001
