PATRON,0.5002,,mg/L,0.9,0.0627,0.0002,1,1,1,0.063,0.0632,0.0621
BLANCO,-0.0019,,mg/L,75.9,-0.0003,0.0002,1,1,1,-0.0003,-0.0004,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0,-0.0001,1,1,1,-0.0002,-0.0006,0.0009
H KCA PO,-0.0017,,mg/L,>100,-0.0002,0.0024,1,1,1,0.0002,-0.0006,-0.0003
H KCA PO,0.0014,,mg/L,>100,0.0002,0.0022,1,1,1,-0.0002,0.0004,0.0004
H KCA PO,0.0004,,mg/L,>100,0.0001,0.0022,1,1,1,0.0003,-0.0001,0
PATRON,0.488,,mg/L,0.6,0.0613,0.0002,1,1,1,0.0616,0.0609,0.0612
H KCA PO,0.0013,,mg/L,>100,0.0002,0.002,1,1,1,-0.0003,0.0003,0.0005
H KCA PO,-0.0008,,mg/L,>100,-0.0001,0.0022,1,1,1,0,-0.0004,0.0001
PATRON,0.4847,,mg/L,0.3,0.0608,0.0008,1,1,1,0.0607,0.0611,0.0608
BLANCO,0.0042,,mg/L,44.7,0.0006,-0.0008,1,1,1,0.0004,0.0004,0.0008
BLANCO REACTIVO,0,,mg/L,>100,0,-0.0003,1,1,1,0.0001,0.0001,-0.0002
M1 PO,-0.0008,,mg/L,>100,-0.0001,0.0027,1,1,1,-0.0003,0,0
M2 PO,0.0018,,mg/L,>100,0.0002,0.0025,1,1,1,0.0004,0.0005,-0.0002
M3 PO,0.0005,,mg/L,>100,0.0001,0.0026,1,1,1,0.0004,-0.0001,0
M4 PO,-0.0009,,mg/L,>100,-0.0001,0.0025,1,1,1,0.0002,-0.0005,-0.0001
PATRON,0.5044,,mg/L,0.8,0.0604,0.0004,1,1,1,0.0608,0.0599,0.0604
P KCA PO,-0.0004,,mg/L,>100,-0.0001,0.0024,1,1,1,0.0002,0.0001,-0.0004
PATRON,0.5007,,mg/L,0.3,0.0599,0.0004,1,1,1,0.0598,0.0598,0.0602
BLANCO,-0.0028,,mg/L,15,-0.0004,0.0002,1,1,1,-0.0004,-0.0003,-0.0004
BLANCO REACTIVO,0,,mg/L,>100,0.0003,-0.0002,1,1,1,0.0004,0.0008,-0.0004
CELDA 8,0.001,,mg/L,>100,0.0001,0.0016,1,1,1,0.0004,-0.0002,0.0002
CANAL,-0.0046,,mg/L,18.9,-0.0006,0.0021,1,1,1,-0.0005,-0.0007,-0.0005
FASE 1,-0.0027,,mg/L,68,-0.0003,0.0018,1,1,1,-0.0002,-0.0006,-0.0003
FASE 2,-0.0064,,mg/L,14.6,-0.0008,0.0023,1,1,1,-0.0009,-0.0008,-0.0007
FASE 3,-0.0047,,mg/L,44.6,-0.0006,0.0027,1,1,1,-0.0009,-0.0005,-0.0004
VSP NORTE,-0.0029,,mg/L,>100,-0.0004,0.0019,1,1,1,-0.0002,-0.0009,0
CELDA 8.1,0.0053,,mg/L,55.5,0.0007,0.0011,1,1,1,0.0006,0.0003,0.0011
CELDA 8.2,-0.0003,,mg/L,>100,0,0.0014,1,1,1,0.0005,0,-0.0006
CELDA 8.3,-0.0048,,mg/L,75,-0.0006,0.0021,1,1,1,-0.001,-0.0001,-0.0007
PATRON,0.4901,,mg/L,1.7,0.0587,-0.0003,1,1,1,0.0578,0.0586,0.0597
BLANCO,-0.0031,,mg/L,71.9,-0.0004,-0.0005,1,1,1,-0.0006,-0.0001,-0.0005
BLANCO REACTIVO,0,,mg/L,>100,-0.0002,-0.0002,1,1,1,-0.0003,0.0001,-0.0004
H KCA PE,-0.0001,,mg/L,>100,0,0.003,1,1,1,0,0,-0.0001
H KCA PE,0.0025,,mg/L,27.4,0.0003,0.0028,1,1,1,0.0002,0.0004,0.0003
H KCA PE,0.0021,,mg/L,>100,0.0003,0.0029,1,1,1,0,0.0001,0.0006
PATRON,0.4892,,mg/L,0.7,0.0586,0.0002,1,1,1,0.0582,0.0589,0.0587
H KCA PE,0.0032,,mg/L,>100,0.0004,0.0029,1,1,1,-0.0001,0.0003,0.0011
H KCA PE,0.004,,mg/L,57,0.0005,0.0027,1,1,1,0.0003,0.0004,0.0008
PATRON,0.4796,,mg/L,0.2,0.0575,0.0001,1,1,1,0.0574,0.0575,0.0576
BLANCO,0.0065,,mg/L,38.6,0.0008,-0.0006,1,1,1,0.0012,0.0005,0.0008
BLANCO REACTIVO,0,,mg/L,52.3,-0.0003,-0.0001,1,1,1,-0.0003,-0.0002,-0.0005
M1 PE,0.0027,,mg/L,66,0.0003,0.0027,1,1,1,0.0006,0.0001,0.0003
M2 PE,0.0024,,mg/L,>100,0.0003,0.003,1,1,1,0.0001,0.0011,-0.0002
M3 PE,0.005,,mg/L,74.3,0.0006,0.0026,1,1,1,0.0001,0.0009,0.0009
M4 PE,0.0074,,mg/L,53.9,0.0009,0.0024,1,1,1,0.0014,0.0004,0.0009
PATRON,0.4866,,mg/L,3.3,0.0583,0.0001,1,1,1,0.0561,0.0592,0.0597
P KCA PE,0.0063,,mg/L,62.7,0.0008,0.0024,1,1,1,0.001,0.0002,0.0012
PATRON,0.486,,mg/L,1.1,0.0582,0.0001,1,1,1,0.0585,0.0587,0.0575
BLANCO,0.007,,mg/L,45.9,0.0009,-0.0007,1,1,1,0.0004,0.0012,0.0011
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0007,1,1,1,0.0009,-0.0002,-0.0004
ELY 1,0.0015,,mg/L,>100,0.0002,0.0022,1,1,1,0.0005,0.0003,-0.0002
ELY 2,0.0029,,mg/L,75,0.0004,0.0018,1,1,1,0.0004,0.0001,0.0006
ELY 3,0.005,,mg/L,47.3,0.0006,0.0018,1,1,1,0.0006,0.0003,0.0009
ELY 4,-0.0014,,mg/L,85.9,-0.0002,0.0024,1,1,1,-0.0003,-0.0002,0
PATRON,0.4922,,mg/L,0.9,0.059,0,1,1,1,0.0594,0.0584,0.059
ELY P,-0.0015,,mg/L,43.2,-0.0002,0.0025,1,1,1,-0.0001,-0.0002,-0.0003
PATRON,0.4941,,mg/L,1.3,0.0592,-0.0004,1,1,1,0.0586,0.0589,0.06
BLANCO,-0.0033,,mg/L,21.7,-0.0004,-0.0005,1,1,1,-0.0003,-0.0005,-0.0004
BLANCO REACTIVO,0,,mg/L,>100,0,-0.0005,1,1,1,-0.0001,-0.0002,0.0002
S.RICA,-0.0015,,mg/L,>100,-0.0002,0.0026,1,1,1,-0.0001,-0.0005,0
PATRON,0.5003,,mg/L,0.3,0.0599,-0.0006,1,1,1,0.0597,0.06,0.06
BLANCO,0.0003,,mg/L,>100,0,-0.0006,1,1,1,0.0006,-0.0005,0
BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0008,1,1,1,0.0006,-0.0003,0.0003
TRITURADORA,-0.0023,,mg/L,>100,-0.0003,0.0022,1,1,1,0.0002,0.0001,-0.0012
VICTORIA,0.0002,,mg/L,>100,0,0.002,1,1,1,0.0002,0.0001,-0.0003
CELDA 1,-0.0034,,mg/L,60,-0.0004,0.0024,1,1,1,-0.0003,-0.0003,-0.0007
CELDA 2,0.006,,mg/L,34.2,0.0008,0.0018,1,1,1,0.0006,0.0011,0.0006
CELDA 3,0.003,,mg/L,83.1,0.0004,0.0016,1,1,1,0.0006,0,0.0006
CELDA 4A,0.0039,,mg/L,47.4,0.0005,0.0022,1,1,1,0.0003,0.0005,0.0007
CELDA 4B,0.0007,,mg/L,85.7,0.0001,0.0027,1,1,1,0,0.0001,0.0002
CELDA 5A,0.005,,mg/L,69,0.0006,0.0023,1,1,1,0.0003,0.0011,0.0005
CELDA 5B,0.0028,,mg/L,>100,0.0004,0.0023,1,1,1,0.0008,0.0002,0
