PATRON,4.945,,mg/L,0.6,0.0497,1,1,1,0.0494,0.0498,0.0499
BLANCO,0.0858,,mg/L,29.9,0.0008,1,1,1,0.0011,0.0009,0.0006
BLANCO REACTIVO,0,,mg/L,19.2,-0.0006,1,1,1,-0.0007,-0.0007,-0.0005
FASE 1,0.0193,,mg/L,49.9,0.0002,1,1,1,0.0001,0.0003,0.0001
FASE 2,0.0267,,mg/L,82.4,0.0003,1,1,1,0.0003,0.0004,0
FASE 3,0.0146,,mg/L,>100,0.0001,1,1,1,0.0003,-0.0001,0.0002
VSP NORTE,0.0195,,mg/L,>100,0.0002,1,1,1,0.0006,0.0001,0
CELDA 8.1,0.0035,,mg/L,>100,0,1,1,1,0.0003,-0.0002,0
CELDA 8.2,0.003,,mg/L,>100,0,1,1,1,0.0002,-0.0001,0
CELDA 8.3,0.0559,,mg/L,31.6,0.0005,1,1,1,0.0004,0.0005,0.0007
PATRON,4.8824,,mg/L,1,0.0491,1,1,1,0.0495,0.0485,0.0491
BLANCO,-0.0367,,mg/L,15.6,-0.0004,1,1,1,-0.0003,-0.0004,-0.0004
BLANCO REACTIVO,0,,mg/L,12.1,-0.0009,1,1,1,-0.0008,-0.001,-0.0008
