PATRON,5.0605,,mg/L,0.2,0.101,0.101,0.1008,0.1011
BLANCO,-0.0009,,mg/L,>100,0,0,0,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0,0.0001,-0.0001,-0.0001
H,1.4104,,mg/L,0.5,0.0283,0.0285,0.0283,0.0282
C1,1.4639,,mg/L,0.7,0.0294,0.0293,0.0296,0.0293
C2,1.4495,,mg/L,0.4,0.0291,0.0292,0.029,0.0292
PATRON,5.0125,,mg/L,0.3,0.1,0.1,0.0997,0.1004
BLANCO,-0.0042,,mg/L,>100,-0.0001,0,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,6.8,-0.0003,-0.0002,-0.0003,-0.0003
C3,1.431,,mg/L,1,0.0288,0.029,0.0285,0.0288
C4,1.4246,,mg/L,1.1,0.0286,0.0283,0.0288,0.0288
T,1.4055,,mg/L,0.7,0.0282,0.028,0.0284,0.0283
PATRON,4.9778,,mg/L,0.2,0.0993,0.0995,0.0992,0.0993
BLANCO,-0.0089,,mg/L,12.8,-0.0002,-0.0002,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,1.2,-0.0004,-0.0004,-0.0004,-0.0004
DP1,0.2262,,mg/L,2.9,0.0046,0.0047,0.0044,0.0046
DP2,0.2236,,mg/L,0.7,0.0045,0.0045,0.0045,0.0045
DP3,0.0885,,mg/L,1.4,0.0018,0.0018,0.0018,0.0018
PATRON,5.0031,,mg/L,0.5,0.0998,0.1001,0.1001,0.0993
BLANCO,0.0009,,mg/L,>100,0,0,0.0001,0
BLANCO REACTIVO,0,,mg/L,12.3,-0.0005,-0.0004,-0.0005,-0.0005
DP4,0.5643,,mg/L,1.1,0.0114,0.0114,0.0112,0.0115
DP5,1.477,,mg/L,0.8,0.0297,0.0296,0.03,0.0295
DP6,7.493,,mg/L,0.3,0.1486,0.1482,0.149,0.1486
PATRON,5.0375,,mg/L,0.3,0.1005,0.1002,0.1006,0.1007
BLANCO,0.0033,,mg/L,99.7,0.0001,0.0001,0.0001,0
BLANCO REACTIVO,0,,mg/L,12.4,-0.0004,-0.0004,-0.0004,-0.0003
ELY1,1.3743,,mg/L,1,0.0276,0.0273,0.0278,0.0278
ELY2,1.3767,,mg/L,1.3,0.0277,0.0279,0.0273,0.0279
ELY3,1.3326,,mg/L,1.3,0.0268,0.0266,0.0266,0.0272
PATRON,4.9773,,mg/L,0.9,0.0993,0.1003,0.099,0.0986
BLANCO,-0.008,,mg/L,48.1,-0.0002,-0.0001,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,5.9,-0.0006,-0.0006,-0.0006,-0.0007
ELY4,1.3053,,mg/L,1.1,0.0262,0.0264,0.0259,0.0264
ELY5,1.2397,,mg/L,1.1,0.0249,0.0247,0.0248,0.0252
PATRON,5.076,,mg/L,3.7,0.1013,0.0988,0.0994,0.1056
BLANCO,0.0001,,mg/L,>100,0,0,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,8.6,-0.0006,-0.0007,-0.0006,-0.0006
