PATRON,1.0014,,mg/L,0.7,0.0001,0.0198,0.0198,0.0199,0.0196
BLANCO,-0.0072,,mg/L,39.2,0.0001,-0.0001,-0.0002,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,98.6,0.0001,-0.0001,0,-0.0002,0
H,0.5256,,mg/L,0.9,0.0001,0.0104,0.0105,0.0103,0.0104
C1,0.5353,,mg/L,1.1,0.0001,0.0106,0.0107,0.0105,0.0107
C2,0.5472,,mg/L,0.7,0.0001,0.0108,0.0109,0.0107,0.0109
PATRON,1.0038,,mg/L,0.6,0.0001,0.0198,0.0197,0.0198,0.0199
BLANCO,-0.0033,,mg/L,29.3,0,-0.0001,-0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,87.5,0.0001,-0.0001,0,-0.0001,-0.0001
C3,0.537,,mg/L,0.5,0.0001,0.0106,0.0106,0.0106,0.0107
C4,0.5454,,mg/L,2.4,0.0003,0.0108,0.0105,0.0109,0.011
T,0.5043,,mg/L,0.9,0.0001,0.01,0.0099,0.01,0.01
PATRON,1.0137,,mg/L,0.5,0.0001,0.02,0.02,0.0201,0.0199
BLANCO,-0.0077,,mg/L,45.7,0.0001,-0.0002,-0.0002,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,59.5,0.0001,-0.0002,-0.0001,-0.0003,-0.0002
DP1,0.1689,,mg/L,0.5,0,0.0033,0.0033,0.0034,0.0033
DP2,0.7729,,mg/L,1.1,0.0002,0.0153,0.0155,0.0152,0.0152
DP3,0.0776,,mg/L,2.4,0,0.0015,0.0015,0.0016,0.0015
PATRON,1.0082,,mg/L,2,0.0004,0.0199,0.0202,0.0201,0.0195
BLANCO,0.0022,,mg/L,57.7,0,0,0.0001,0,0
BLANCO REACTIVO,0,,mg/L,34.4,0,-0.0001,-0.0001,-0.0002,-0.0002
DP4,0.0943,,mg/L,2.1,0,0.0019,0.0018,0.0019,0.0019
DP5,0.0422,,mg/L,6.4,0.0001,0.0008,0.0008,0.0009,0.0008
DP6,7.4985,,mg/L,0.2,0.0002,0.1409,0.1407,0.141,0.1411
PATRON,1.0054,,mg/L,0.3,0.0001,0.0199,0.0199,0.0199,0.0198
BLANCO,-0.0022,,mg/L,69.7,0,0,0,0,-0.0001
BLANCO REACTIVO,0,,mg/L,34,0.0001,-0.0002,-0.0002,-0.0002,-0.0003
ELY1,0.493,,mg/L,1.2,0.0001,0.0098,0.0097,0.0097,0.0099
ELY2,0.4432,,mg/L,1.6,0.0001,0.0088,0.0089,0.0087,0.0087
ELY3,0.3933,,mg/L,0.5,0,0.0078,0.0078,0.0078,0.0078
PATRON,1.014,,mg/L,0.2,0,0.02,0.0201,0.02,0.02
BLANCO,-0.002,,mg/L,>100,0.0001,0,0,-0.0001,0
BLANCO REACTIVO,0,,mg/L,10.8,0,-0.0003,-0.0004,-0.0003,-0.0003
ELY4,0.3517,,mg/L,1.1,0.0001,0.007,0.007,0.007,0.0069
ELY5,0.3174,,mg/L,0.7,0,0.0063,0.0063,0.0063,0.0063
PATRON,1.0175,,mg/L,0.5,0.0001,0.0201,0.02,0.0201,0.0202
BLANCO,0.0053,,mg/L,57.1,0.0001,0.0001,0,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,21.8,0,-0.0002,-0.0002,-0.0001,-0.0002
