PATRON,5.0033,,mg/L,1.1,0.0998,0.0991,0.0992,0.1011
BLANCO,-0.0077,,mg/L,42.7,-0.0002,-0.0002,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,22,-0.0005,-0.0005,-0.0005,-0.0003
H,4.864,,mg/L,0.5,0.097,0.0964,0.0972,0.0974
C1,4.8367,,mg/L,0.6,0.0965,0.0969,0.0959,0.0967
C2,5.3832,,mg/L,0.2,0.1074,0.1076,0.1073,0.1072
PATRON,5.0195,,mg/L,0.5,0.1001,0.0996,0.1002,0.1005
BLANCO,-0.0048,,mg/L,76.9,-0.0001,0,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,18.7,-0.0006,-0.0005,-0.0005,-0.0007
C3,4.7566,,mg/L,1.1,0.0949,0.0943,0.0961,0.0942
C4,4.7523,,mg/L,0.2,0.0948,0.0947,0.0947,0.095
T,4.6993,,mg/L,1.2,0.0937,0.0932,0.095,0.0929
PATRON,5.0276,,mg/L,0.7,0.1003,0.1007,0.0995,0.1006
BLANCO,-0.0021,,mg/L,>100,0,0,0,-0.0002
BLANCO REACTIVO,0,,mg/L,9.6,-0.0007,-0.0007,-0.0008,-0.0007
DP1,0.1033,,mg/L,8.6,0.0021,0.0019,0.0021,0.0022
DP2,0.257,,mg/L,0.9,0.0051,0.0051,0.0052,0.0051
DP3,0.2869,,mg/L,2.2,0.0057,0.0057,0.0056,0.0058
PATRON,4.9782,,mg/L,0.6,0.0993,0.0994,0.0999,0.0986
BLANCO,-0.0065,,mg/L,40.7,-0.0001,-0.0001,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,5.2,-0.0008,-0.0008,-0.0008,-0.0008
DP4,0.8232,,mg/L,1.2,0.0164,0.0162,0.0166,0.0163
DP5,0.6181,,mg/L,1,0.0123,0.0124,0.0123,0.0122
DP6,21.5124,,mg/L,0.7,0.4152,0.4173,0.4164,0.4118
PATRON,5.019,,mg/L,1.5,0.1001,0.0993,0.0991,0.1019
BLANCO,-0.0091,,mg/L,48.7,-0.0002,-0.0001,-0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,8,-0.0011,-0.0011,-0.0012,-0.001
ELY1,4.8976,,mg/L,0.5,0.0977,0.0973,0.0975,0.0982
ELY2,4.9549,,mg/L,0.7,0.0988,0.0985,0.0997,0.0983
ELY3,4.9015,,mg/L,0.3,0.0978,0.0977,0.0981,0.0975
PATRON,5.026,,mg/L,3.9,0.1002,0.1022,0.1027,0.0958
BLANCO,0.0001,,mg/L,>100,0,0,-0.0001,0
BLANCO REACTIVO,0,,mg/L,5.2,-0.0011,-0.0012,-0.0012,-0.0011
ELY4,4.8388,,mg/L,0.4,0.0965,0.0966,0.0969,0.096
ELY5,4.7967,,mg/L,0.7,0.0957,0.0949,0.0958,0.0963
PATRON,5.0136,,mg/L,0.7,0.1,0.1006,0.0992,0.1002
BLANCO,-0.0076,,mg/L,53.1,-0.0002,-0.0002,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,17.2,-0.0013,-0.0014,-0.0014,-0.001
