PATRON,5.0635,,mg/L,0.3,0.057,0.0569,0.0568,0.0572
BLANCO,0.0356,,mg/L,4.4,0.0004,0.0004,0.0004,0.0004
BLANCO REACTIVO,0,,mg/L,19.8,0.0001,0.0001,0.0001,0.0001
FASE 1,0.0495,,mg/L,10.6,0.0006,0.0005,0.0005,0.0006
FASE 2,0.0368,,mg/L,16,0.0004,0.0005,0.0004,0.0004
FASE 3,0.0287,,mg/L,7.5,0.0003,0.0003,0.0004,0.0003
VSP NORTE,0.0189,,mg/L,29,0.0002,0.0002,0.0002,0.0003
CELDA 8.1,0.0385,,mg/L,5.8,0.0004,0.0004,0.0004,0.0005
CELDA 8.2,0.0282,,mg/L,5.3,0.0003,0.0003,0.0003,0.0003
CELDA 8.3,0.0411,,mg/L,3.6,0.0005,0.0005,0.0005,0.0005
PATRON,5.0693,,mg/L,0.5,0.057,0.0567,0.057,0.0573
BLANCO,0.0362,,mg/L,75.6,0.0004,0.0007,0.0005,0.0001
BLANCO REACTIVO,0,,mg/L,29.1,0.0001,0.0001,0.0001,0.0001
