PATRON,4.8548,,mg/L,1.6,0.0492,1,1,1,0.0497,0.0483,0.0497
BLANCO,-0.039,,mg/L,25.8,-0.0004,1,1,1,-0.0004,-0.0003,-0.0005
BLANCO REACTIVO,0,,mg/L,18,-0.0004,1,1,1,-0.0003,-0.0004,-0.0005
FASE 1,-0.0042,,mg/L,5.8,0,1,1,1,0,0,0
FASE 2,0.0286,,mg/L,91.3,0.0003,1,1,1,0.0004,0.0004,0
FASE 3,0.0587,,mg/L,29.6,0.0006,1,1,1,0.0006,0.0008,0.0004
VSP NORTE,0.0592,,mg/L,22.7,0.0006,1,1,1,0.0007,0.0004,0.0007
CELDA 8.1,0.0756,,mg/L,9.4,0.0008,1,1,1,0.0008,0.0008,0.0007
CELDA 8.2,0.0686,,mg/L,14.5,0.0007,1,1,1,0.0008,0.0006,0.0007
CELDA 8.3,0.1665,,mg/L,13,0.0017,1,1,1,0.0018,0.0014,0.0018
PATRON,4.9877,,mg/L,0.7,0.0506,1,1,1,0.0502,0.0505,0.0509
BLANCO,0.0461,,mg/L,23.2,0.0005,1,1,1,0.0005,0.0003,0.0006
BLANCO REACTIVO,0,,mg/L,81.3,0.0001,1,1,1,0,0.0002,0.0002
