PATRON,5.0187,,mg/L,0.9,0.0507,0.0507,0.0511,0.0502
BLANCO,0.0115,,mg/L,24.8,0.0001,0.0001,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,9.7,0.0006,0.0006,0.0007,0.0006
FASE 1,0.0671,,mg/L,8.7,0.0007,0.0007,0.0007,0.0006
FASE 2,0.0569,,mg/L,10,0.0006,0.0005,0.0006,0.0006
FASE 3,0.0837,,mg/L,0.5,0.0009,0.0008,0.0009,0.0009
VSP NORTE,0.0691,,mg/L,16.2,0.0007,0.0006,0.0008,0.0007
CELDA 8.1,0.1019,,mg/L,4.5,0.001,0.001,0.001,0.0011
CELDA 8.2,0.0938,,mg/L,11.6,0.001,0.0009,0.0009,0.0011
CELDA 8.3,0.1178,,mg/L,7.9,0.0012,0.0011,0.0012,0.0013
PATRON,4.9478,,mg/L,0.4,0.0499,0.0498,0.0498,0.0502
BLANCO,0.0114,,mg/L,81.7,0.0001,0.0002,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,9.1,0.0008,0.0008,0.0008,0.0007
