Analista,ALS,,,,,,,,,
Fecha de inicio,18/09/2024 02:45 a. m.  GMT: 18/09/2024 08:45 a. m.,,,,,,,,,
Hoja de trabajo,SA005568-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5042,,mg/L,24.7,0.0151,0.0002,0.0172,0.0174,0.0108
,BLANCO,0.0136,,mg/L,>100,0.0004,0,0.0006,-0.0001,0.0007
,BLANCO REACTIVO,0,,mg/L,34.9,-0.0003,-0.0005,-0.0003,-0.0002,-0.0005
,SA005547-006,0.3806,,mg/L,1.9,0.0325,-0.0005,0.0318,0.0327,0.033
,SA005547-007,0.98,,mg/L,17.9,0.0831,-0.0001,0.066,0.0912,0.0922
,SA005547-008,1.5081,,mg/L,0.9,0.1274,-0.0003,0.1275,0.1262,0.1284
,SA005547-010,0.2132,,mg/L,92.8,0.0183,0.0002,-0.0001,0.0215,0.0334
,SA005547-011,1.1856,,mg/L,0.2,0.1004,-0.0002,0.1001,0.1006,0.1005
,PATRON,0.4825,,mg/L,13.8,0.0145,0,0.0159,0.0122,0.0154
,SA005547-013,0.8515,,mg/L,0.6,0.0723,-0.0005,0.072,0.0729,0.0722
,SA005547-014,0.7444,,mg/L,0.6,0.0633,-0.0004,0.0631,0.0631,0.0637
,PATRON,0.4877,,mg/L,14.7,0.0146,-0.0001,0.0171,0.0134,0.0134
,BLANCO,0.0132,,mg/L,22.7,0.0004,-0.0007,0.0003,0.0005,0.0004
,BLANCO REACTIVO,0,,mg/L,>100,0,-0.0011,0.0002,0.0002,-0.0005
