PATRON,4.9574,,mg/L,0.8,0.0488,0.0486,0.0485,0.0492
BLANCO,-0.0071,,mg/L,34.4,-0.0001,-0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,7.1,0.0005,0.0004,0.0005,0.0004
FASE 1,0.0669,,mg/L,13.9,0.0007,0.0007,0.0007,0.0006
FASE 2,0.0543,,mg/L,8.6,0.0005,0.0005,0.0006,0.0006
FASE 3,0.0384,,mg/L,16.9,0.0004,0.0004,0.0004,0.0003
VSP NORTE,0.03,,mg/L,43,0.0003,0.0004,0.0002,0.0003
CELDA 8.1,0.0517,,mg/L,2.9,0.0005,0.0005,0.0005,0.0005
CELDA 8.2,0.039,,mg/L,19.2,0.0004,0.0003,0.0005,0.0004
CELDA 8.3,0.2145,,mg/L,4.3,0.0021,0.002,0.0022,0.0022
PATRON,4.9929,,mg/L,0.8,0.0491,0.0491,0.0487,0.0495
BLANCO,0.0024,,mg/L,>100,0,0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,5.8,0.0008,0.0009,0.0008,0.0008
