PATRON,5.0079,,mg/L,0.1,0.1011,0.1011,0.1011,0.1012
BLANCO,-0.0072,,mg/L,23.2,-0.0001,-0.0002,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,10.4,-0.0005,-0.0004,-0.0004,-0.0005
H,1.3975,,mg/L,0.4,0.0282,0.0281,0.0282,0.0283
C1,1.3923,,mg/L,0.1,0.0281,0.028,0.0281,0.0281
C2,1.3902,,mg/L,0.2,0.028,0.028,0.0281,0.028
PATRON,5.0441,,mg/L,0.6,0.1019,0.1013,0.1025,0.1018
BLANCO,-0.0003,,mg/L,>100,0,0,0,0
BLANCO REACTIVO,0,,mg/L,1.9,-0.0008,-0.0008,-0.0008,-0.0008
C3,1.4179,,mg/L,0.3,0.0286,0.0287,0.0285,0.0286
C4,1.4371,,mg/L,0.3,0.029,0.0289,0.0289,0.0291
T,1.4102,,mg/L,0.2,0.0284,0.0284,0.0285,0.0284
PATRON,5.0549,,mg/L,0.7,0.1021,0.1028,0.102,0.1014
BLANCO,-0.0023,,mg/L,66.8,0,0,0,-0.0001
BLANCO REACTIVO,0,,mg/L,4.5,-0.0009,-0.0008,-0.0009,-0.0008
DP1,0.0822,,mg/L,4.3,0.0017,0.0017,0.0016,0.0017
DP2,0.0854,,mg/L,1.2,0.0017,0.0017,0.0017,0.0017
DP3,0.1162,,mg/L,2.9,0.0023,0.0024,0.0024,0.0023
PATRON,5.0365,,mg/L,0.7,0.1017,0.1023,0.102,0.1008
BLANCO,-0.0013,,mg/L,>100,0,0,0,0
BLANCO REACTIVO,0,,mg/L,2.5,-0.0012,-0.0012,-0.0012,-0.0012
DP4,0.4382,,mg/L,0.9,0.0088,0.0088,0.0088,0.0089
DP5,0.1606,,mg/L,2.1,0.0032,0.0033,0.0033,0.0031
DP6,8.1019,,mg/L,0.5,0.1627,0.1624,0.1635,0.1621
PATRON,5.0274,,mg/L,0.6,0.1015,0.1022,0.1013,0.1011
BLANCO,-0.0006,,mg/L,>100,0,0,0,0
BLANCO REACTIVO,0,,mg/L,1.6,-0.0015,-0.0015,-0.0015,-0.0015
ELY1,1.3846,,mg/L,0.4,0.0279,0.0279,0.028,0.0278
ELY2,1.3669,,mg/L,0.3,0.0275,0.0276,0.0275,0.0275
ELY3,1.3253,,mg/L,0.6,0.0267,0.0267,0.0265,0.0269
PATRON,5.0198,,mg/L,0.2,0.1014,0.1013,0.1012,0.1016
BLANCO,-0.0027,,mg/L,>100,-0.0001,0,0,-0.0001
BLANCO REACTIVO,0,,mg/L,1.9,-0.0017,-0.0017,-0.0017,-0.0017
ELY4,1.271,,mg/L,0.1,0.0256,0.0256,0.0256,0.0256
ELY5,1.1726,,mg/L,0.3,0.0236,0.0236,0.0237,0.0236
PATRON,5.0382,,mg/L,0.3,0.1017,0.102,0.1014,0.1018
BLANCO,-0.0093,,mg/L,21.8,-0.0002,-0.0002,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,5.6,-0.0018,-0.0018,-0.0018,-0.0017
