PATRON,4.9557,,mg/L,0.9,0.0559,0.0564,0.0557,0.0554
BLANCO,-0.0187,,mg/L,49.7,-0.0002,-0.0001,-0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,7.6,-0.0009,-0.001,-0.001,-0.0009
FASE 1,0.0434,,mg/L,23.7,0.0005,0.0006,0.0004,0.0005
FASE 2,0.0549,,mg/L,9.2,0.0006,0.0007,0.0007,0.0006
FASE 3,0.0613,,mg/L,28.2,0.0007,0.0009,0.0005,0.0007
VSP NORTE,0.0692,,mg/L,11.6,0.0008,0.0008,0.0009,0.0007
CELDA 8.1,0.0908,,mg/L,13.2,0.001,0.0011,0.0009,0.0011
CELDA 8.2,0.0939,,mg/L,6.8,0.0011,0.001,0.0011,0.0012
CELDA 8.3,0.1039,,mg/L,6.8,0.0012,0.0011,0.0012,0.0013
PATRON,4.9969,,mg/L,1.9,0.0563,0.0558,0.0576,0.0556
BLANCO,-0.002,,mg/L,>100,0,0,-0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,6.3,-0.0012,-0.0013,-0.0012,-0.0011
