PATRON,0.9911,,mg/L,0.2,0.0002,0.1113,0.0008,0.1113,0.1111,0.1115
BLANCO,0.0061,,mg/L,32.4,0.0002,0.0007,-0.0003,0.0006,0.0009,0.0005
BLANCO REACTIVO,0,,mg/L,46,0.0003,0.0007,-0.0006,0.0011,0.0006,0.0005
H KCA PO,0.0445,,mg/L,11,0.0006,0.005,0.0001,0.0044,0.0051,0.0055
H KCA PO,0.0404,,mg/L,7.4,0.0003,0.0046,0.0005,0.0049,0.0043,0.0045
H KCA PO,0.0419,,mg/L,4.4,0.0002,0.0047,0.0004,0.0045,0.0049,0.0047
PATRON,0.9983,,mg/L,0.6,0.0006,0.1121,-0.0003,0.1125,0.1114,0.1124
H KCA PO,0.0401,,mg/L,6.9,0.0003,0.0045,0.0008,0.0048,0.0045,0.0042
H KCA PO,0.0442,,mg/L,6.1,0.0003,0.005,0.0003,0.0048,0.0048,0.0053
PATRON,0.9989,,mg/L,0.7,0.0008,0.1122,-0.0001,0.113,0.1113,0.1122
BLANCO,0.0011,,mg/L,37.3,0,0.0001,-0.0011,0.0001,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,63.4,0.0002,0.0003,0.0001,0.0004,0.0001,0.0002
M1 PO,0.0346,,mg/L,13.8,0.0005,0.0039,0.0012,0.0035,0.0045,0.0037
M2 PO,0.0373,,mg/L,9.9,0.0004,0.0042,0.0008,0.0044,0.0045,0.0037
M3 PO,0.0341,,mg/L,12.8,0.0005,0.0038,0.0012,0.0038,0.0044,0.0034
M4 PO,0.0339,,mg/L,4.1,0.0002,0.0038,0.0011,0.0037,0.004,0.0038
PATRON,0.9935,,mg/L,0.2,0.0002,0.1116,0.0003,0.1117,0.1114,0.1115
P KCA PO,0.0544,,mg/L,1.7,0.0001,0.0061,0.0007,0.0061,0.0062,0.0061
PATRON,1.0098,,mg/L,0.8,0.0009,0.1134,0.0003,0.1144,0.1131,0.1126
BLANCO,0.0012,,mg/L,>100,0.0002,0.0001,-0.0007,-0.0001,0.0001,0.0004
BLANCO REACTIVO,0,,mg/L,23.6,0.0001,0.0005,-0.0004,0.0006,0.0004,0.0004
CELDA 8,0.059,,mg/L,8.9,0.0006,0.0067,0.0015,0.006,0.0067,0.0072
PATRON,0.9897,,mg/L,0.6,0.0006,0.1118,0.0006,0.1125,0.1112,0.1118
BLANCO,0.0007,,mg/L,>100,0.0003,0.0001,0.0002,0.0004,0,-0.0001
BLANCO REACTIVO,0,,mg/L,67.6,0.0002,0.0003,-0.0001,0.0003,0.0001,0.0005
H KCA PE,0.0036,,mg/L,>100,0.0004,0.0004,0.001,0.0009,0.0003,0
H KCA PE,0.0045,,mg/L,8.6,0,0.0005,0.0013,0.0005,0.0005,0.0006
H KCA PE,0.0043,,mg/L,44.4,0.0002,0.0005,0.0009,0.0002,0.0006,0.0006
PATRON,0.9979,,mg/L,0.4,0.0005,0.1128,0.0002,0.1131,0.1129,0.1122
H KCA PE,0.0048,,mg/L,55.7,0.0003,0.0005,0.0011,0.0003,0.0005,0.0009
H KCA PE,0.0032,,mg/L,42.3,0.0002,0.0004,0.0011,0.0003,0.0002,0.0005
PATRON,0.9816,,mg/L,0.5,0.0005,0.1109,0.0004,0.1111,0.1103,0.1113
BLANCO,0.0016,,mg/L,72.5,0.0001,-0.0002,-0.0004,-0.0002,-0.0003,0
BLANCO REACTIVO,0,,mg/L,>100,0.0002,0,0,-0.0002,0,0.0002
M1 PE,0.0087,,mg/L,17.2,0.0002,0.001,0.0013,0.0009,0.0012,0.0009
M2 PE,0.0101,,mg/L,25.8,0.0003,0.0011,0.0012,0.0012,0.0008,0.0014
M3 PE,0.0091,,mg/L,19.9,0.0002,0.001,0.0014,0.0008,0.0012,0.0011
M4 PE,0.0126,,mg/L,64.4,0.0009,0.0014,0.0011,0.0021,0.0018,0.0004
PATRON,0.9827,,mg/L,0.9,0.001,0.1144,0.0008,0.1155,0.114,0.1136
P KCA PE,0.011,,mg/L,22.7,0.0003,0.0013,0.0014,0.001,0.0016,0.0012
PATRON,0.9972,,mg/L,0.5,0.0005,0.1161,0.0007,0.1167,0.1157,0.1158
BLANCO,0.0029,,mg/L,65,0.0002,0.0003,-0.0002,0.0002,0.0002,0.0006
BLANCO REACTIVO,0,,mg/L,>100,0.0003,0.0001,0.0001,-0.0002,0.0001,0.0003
ELY 1,0.0086,,mg/L,9.9,0.0001,0.001,0.0015,0.0011,0.0009,0.001
ELY 2,0.0084,,mg/L,21.7,0.0002,0.001,0.0013,0.0012,0.0007,0.001
ELY 3,0.0135,,mg/L,26.5,0.0004,0.0016,0.001,0.002,0.0012,0.0015
ELY 4,0.0094,,mg/L,11.5,0.0001,0.0011,0.0015,0.001,0.0012,0.0011
PATRON,1.0156,,mg/L,0.8,0.001,0.1182,0.0007,0.1172,0.1184,0.1191
ELY P,0.0092,,mg/L,19.4,0.0002,0.0011,0.0025,0.0008,0.0012,0.0012
PATRON,1.018,,mg/L,0.3,0.0004,0.1189,0.0017,0.1185,0.1191,0.119
BLANCO,0.0004,,mg/L,>100,0.0005,-0.0001,0,-0.0003,0.0006,-0.0004
BLANCO REACTIVO,0,,mg/L,39.6,0.0003,-0.0007,0.0002,-0.0007,-0.001,-0.0004
