PATRON,1.0094,,mg/L,2,0.0004,0.0203,0.0206,0.0205,0.0199
BLANCO,-0.008,,mg/L,35.5,0.0001,-0.0002,-0.0002,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,12,0.0001,-0.0006,-0.0007,-0.0007,-0.0005
H,0.2718,,mg/L,1.1,0.0001,0.0055,0.0055,0.0056,0.0055
C1,0.2761,,mg/L,1.3,0.0001,0.0056,0.0057,0.0055,0.0056
C2,0.2789,,mg/L,2.2,0.0001,0.0057,0.0058,0.0056,0.0056
PATRON,1.0019,,mg/L,0.7,0.0002,0.0202,0.0203,0.0202,0.02
BLANCO,0.0222,,mg/L,1.8,0,0.0005,0.0005,0.0004,0.0005
BLANCO REACTIVO,0,,mg/L,62.8,0.0001,-0.0001,0,-0.0002,-0.0002
C3,0.2445,,mg/L,1.3,0.0001,0.005,0.0049,0.005,0.005
C4,0.2425,,mg/L,2.2,0.0001,0.0049,0.0051,0.0048,0.0049
T,0.2258,,mg/L,1.4,0.0001,0.0046,0.0046,0.0047,0.0046
PATRON,0.9933,,mg/L,3.2,0.0006,0.02,0.0195,0.0197,0.0207
BLANCO,-0.0034,,mg/L,>100,0.0001,-0.0001,0.0001,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,33.1,0.0001,-0.0002,-0.0001,-0.0001,-0.0002
DP1,0.2199,,mg/L,0.4,0,0.0045,0.0045,0.0045,0.0045
DP2,0.1661,,mg/L,1.9,0.0001,0.0034,0.0035,0.0033,0.0034
DP3,0.4173,,mg/L,0.6,0,0.0085,0.0085,0.0085,0.0084
PATRON,1.0001,,mg/L,0.5,0.0001,0.0201,0.02,0.0201,0.0202
BLANCO,-0.0062,,mg/L,77.2,0.0001,-0.0001,-0.0002,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,16.8,0.0001,-0.0004,-0.0003,-0.0004,-0.0004
DP4,0.1392,,mg/L,1.3,0,0.0028,0.0029,0.0028,0.0028
DP5,0.536,,mg/L,13.1,0.0014,0.0109,0.0101,0.01,0.0125
DP6,0.4407,,mg/L,0.8,0.0001,0.0089,0.009,0.0089,0.0089
PATRON,1.0114,,mg/L,0.8,0.0002,0.0204,0.0202,0.0204,0.0205
BLANCO,-0.0001,,mg/L,>100,0.0001,0,0,0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,21.4,0.0001,-0.0005,-0.0004,-0.0006,-0.0005
ELY1,0.2217,,mg/L,1.5,0.0001,0.0045,0.0044,0.0046,0.0045
ELY2,0.205,,mg/L,2,0.0001,0.0042,0.0043,0.0041,0.0041
ELY3,0.177,,mg/L,1.2,0,0.0036,0.0036,0.0036,0.0036
PATRON,1.0043,,mg/L,1.3,0.0003,0.0202,0.0205,0.0202,0.02
BLANCO,-0.007,,mg/L,48.2,0.0001,-0.0001,-0.0002,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,9.8,0.0001,-0.0005,-0.0005,-0.0005,-0.0006
ELY4,0.1396,,mg/L,1.4,0,0.0028,0.0028,0.0028,0.0029
ELY5,0.1235,,mg/L,0.9,0,0.0025,0.0025,0.0025,0.0025
PATRON,0.9994,,mg/L,0.3,0.0001,0.0201,0.0201,0.0202,0.0201
BLANCO,-0.0027,,mg/L,61.2,0,-0.0001,0,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,23.6,0.0001,-0.0005,-0.0006,-0.0005,-0.0004
