Analista,CCPR,,,,,,,,,,,,
Fecha de inicio,26/09/2024 09:39 a. m.  GMT: 26/09/2024 03:39 p. m.,,,,,,,,,,,,
Hoja de trabajo,SA005620_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.5165,,mg/L,2.2,0.0149,0.0001,,,,0.0151,0.015,0.0145
,BLANCO,0.0065,,mg/L,62,0.0002,-0.0011,,,,0.0002,0.0003,0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0.0001,0,,,,0.0002,0.0002,-0.0002
,SA005620-001,0.3052,,mg/L,1.6,0.0252,-0.0002,20.08,,,0.0251,0.0257,0.0248
,SA005620-002,0.0587,,mg/L,8.4,0.0048,-0.0002,20.05,,,0.0051,0.005,0.0044
,SA005620-003,0.0034,,mg/L,29.3,0.0003,-0.0003,2,,,0.0004,0.0002,0.0002
,SA005620-004,0.115,,mg/L,2.4,0.0095,-0.0005,19.99,,,0.0093,0.0094,0.0097
,SA005620-005,0.006,,mg/L,54.7,0.0005,-0.0007,20.06,,,0.0002,0.0007,0.0005
,PATRON,0.5096,,mg/L,1.6,0.0147,0.0002,,,,0.0149,0.0146,0.0145
,SA005620-006,0.2108,,mg/L,2.3,0.0174,-0.0009,20.06,,,0.0171,0.0173,0.0179
,SA005620-007,0.2178,,mg/L,1.7,0.018,-0.0009,20.04,,,0.0183,0.0177,0.0179
,SA005620-008,0.4956,,mg/L,1.9,0.0408,-0.001,19.98,,,0.0403,0.0403,0.0417
,SA005620-009,0.4805,,mg/L,2.3,0.0397,-0.0016,20,,,0.0389,0.0395,0.0406
,SA005620-010,0.2093,,mg/L,0.8,0.0173,-0.0006,20.07,,,0.0172,0.0174,0.0173
,PATRON,0.4838,,mg/L,2.5,0.0139,-0.0004,,,,0.0135,0.0142,0.0141
,BLANCO,-0.0125,,mg/L,66.7,-0.0004,-0.0015,,,,-0.0003,-0.0001,-0.0006
,BLANCO REACTIVO,0,,mg/L,29.9,-0.0005,-0.0018,,,,-0.0005,-0.0007,-0.0004
