PATRON,0.9928,,mg/L,0.4,0.1233,0.0007,0.1238,0.1232,0.1228
BLANCO,0.0052,,mg/L,11.4,0.0006,-0.0004,0.0006,0.0006,0.0007
BLANCO REACTIVO,0,,mg/L,>100,-0.0002,0.0004,-0.0004,-0.0002,0.0001
H KCA PO,0.004,,mg/L,64,0.0005,0.0026,0.0005,0.0002,0.0008
H KCA PO,0.0031,,mg/L,44.8,0.0004,0.0026,0.0003,0.0006,0.0003
H KCA PO,0.0019,,mg/L,>100,0.0002,0.0028,-0.0002,0.001,-0.0001
PATRON,0.9904,,mg/L,0.3,0.123,0.0015,0.1229,0.1234,0.1227
H KCA PO,0.0014,,mg/L,>100,0.0002,0.0023,0,-0.0006,0.0012
H KCA PO,0.002,,mg/L,>100,0.0003,0.0022,0.0006,-0.0001,0.0003
PATRON,0.9965,,mg/L,0.2,0.1237,0.0017,0.1237,0.124,0.1236
BLANCO,-0.0054,,mg/L,66.4,-0.0007,0.0011,-0.0004,-0.0005,-0.0012
BLANCO REACTIVO,0,,mg/L,60.6,-0.0005,0.0005,-0.0008,-0.0004,-0.0002
M1 PO,0.0027,,mg/L,>100,0.0003,0.003,0.0005,-0.0001,0.0006
M2 PO,0.004,,mg/L,32.2,0.0005,0.0029,0.0003,0.0005,0.0007
M3 PO,0.0084,,mg/L,40,0.001,0.0025,0.0014,0.0006,0.0012
M4 PO,0.0101,,mg/L,35.8,0.0013,0.0027,0.0017,0.0008,0.0013
PATRON,0.9869,,mg/L,0.5,0.1226,0.0017,0.1228,0.123,0.1218
P KCA PO,0.0048,,mg/L,48,0.0006,0.003,0.0009,0.0004,0.0005
PATRON,0.9859,,mg/L,0.3,0.1224,0.0017,0.122,0.1226,0.1227
BLANCO,0.0044,,mg/L,55,0.0005,0.0006,0.0009,0.0003,0.0005
BLANCO REACTIVO,0,,mg/L,>100,0,0.0002,0.0005,-0.0004,-0.0001
CELDA 8,0.0021,,mg/L,>100,0.0003,0.0024,-0.0005,0.0012,0.0001
CANAL,0.0027,,mg/L,25.4,0.0003,0.0021,0.0004,0.0003,0.0003
FASE 1,-0.0004,,mg/L,>100,0,0.0024,-0.0004,0,0.0002
FASE 2,0.0006,,mg/L,>100,0.0001,0.0024,0.0002,0.0001,-0.0001
FASE 3,-0.0028,,mg/L,>100,-0.0003,0.0027,-0.0008,-0.0001,-0.0001
VSP NORTE,0.0007,,mg/L,>100,0.0001,0.0026,-0.0002,0.0007,-0.0002
CELDA 8.1,0.023,,mg/L,23.4,0.0029,0.0021,0.0036,0.0023,0.0027
CELDA 8.2,0.0039,,mg/L,95.8,0.0005,0.0021,0.0002,0.001,0.0002
CELDA 8.3,0,,mg/L,>100,0,0.003,0,-0.0004,0.0004
S. RICA,0.0014,,mg/L,>100,0.0002,0.0024,0.0005,0.0004,-0.0004
PATRON,0.9919,,mg/L,0.3,0.1232,0.0012,0.1236,0.1229,0.123
BLANCO,0.0006,,mg/L,>100,0.0001,0.0005,-0.0002,0.0008,-0.0004
BLANCO REACTIVO,0,,mg/L,>100,0.0001,0.0003,0.0003,0.0002,-0.0002
H KCA PE,0.0025,,mg/L,>100,0.0003,0.0023,-0.0005,0.001,0.0004
H KCA PE,0.0023,,mg/L,>100,0.0003,0.0023,-0.0003,0.0009,0.0002
H KCA PE,0,,mg/L,>100,0,0.0026,0.0003,0,-0.0003
PATRON,0.9962,,mg/L,0.6,0.1218,0.0007,0.1211,0.1218,0.1225
H KCA PE,0.0027,,mg/L,36.2,0.0003,0.0023,0.0004,0.0002,0.0004
H KCA PE,0.0027,,mg/L,>100,0.0003,0.0022,0.0007,-0.0001,0.0004
PATRON,0.9941,,mg/L,0.6,0.1215,0.0009,0.1215,0.1208,0.1223
BLANCO,-0.0017,,mg/L,>100,-0.0002,0.0002,0,-0.0008,0.0002
BLANCO REACTIVO,0,,mg/L,58.5,-0.0003,-0.0002,-0.0004,-0.0002,-0.0002
M1 PE,-0.0004,,mg/L,>100,-0.0001,0.0025,-0.0002,-0.0004,0.0005
M2 PE,-0.0019,,mg/L,84.6,-0.0002,0.0026,0,-0.0003,-0.0003
M3 PE,-0.0008,,mg/L,>100,-0.0001,0.0025,-0.0008,0.0005,0
M4 PE,0.0038,,mg/L,>100,0.0005,0.002,0.0009,0.0005,0
PATRON,0.9925,,mg/L,1.1,0.1213,0.0004,0.1217,0.1199,0.1224
P KCA PE,-0.0005,,mg/L,>100,-0.0001,0.0025,0.0002,-0.0003,0
PATRON,0.9859,,mg/L,1.9,0.1205,0.001,0.1227,0.1207,0.1182
BLANCO,-0.0005,,mg/L,>100,-0.0001,0.0001,0.0002,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,44,-0.0006,0,-0.0008,-0.0006,-0.0003
ELY 1,0.0039,,mg/L,29.7,0.0005,0.0026,0.0004,0.0004,0.0006
ELY 2,0.0057,,mg/L,21.6,0.0007,0.0025,0.0009,0.0005,0.0007
ELY 3,0.0024,,mg/L,91.7,0.0003,0.0028,0.0002,0.0001,0.0006
ELY 4,0.0069,,mg/L,57.2,0.0008,0.0023,0.0014,0.0004,0.0008
PATRON,1.0113,,mg/L,0.9,0.1236,0.0006,0.1243,0.1242,0.1224
ELY P,0.0059,,mg/L,81.5,0.0007,0.0024,0,0.0011,0.001
PATRON,0.9921,,mg/L,0.1,0.1238,0.0006,0.1238,0.1239,0.1237
BLANCO,0.0017,,mg/L,>100,0.0002,0.0005,0.0006,-0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,61.9,0.0002,-0.0006,0.0002,0.0003,0.0001
TRITURADORA,0.0113,,mg/L,27.6,0.0014,0.0005,0.0009,0.0016,0.0016
VICTORIA,0.0003,,mg/L,>100,0,0.0011,-0.0001,-0.0002,0.0004
CELDA 1,0.0017,,mg/L,>100,0.0002,0.0019,0.0006,-0.0002,0.0001
CELDA 2,0.0019,,mg/L,>100,0.0002,0.0018,0.0002,0.0005,0
CELDA 3,0.0034,,mg/L,>100,0.0004,0.0017,-0.0001,0.0004,0.0009
CELDA 4A,0.0029,,mg/L,>100,0.0004,0.0025,0.0009,0.0002,-0.0001
CELDA 4B,0.0021,,mg/L,>100,0.0003,0.0026,0.0006,-0.0003,0.0004
CELDA 5A,0.0037,,mg/L,22.7,0.0005,0.0023,0.0006,0.0004,0.0004
CELDA 5B,0,,mg/L,>100,0,0.0026,-0.0002,-0.0001,0.0003
PATRON,0.9902,,mg/L,0.6,0.1228,0.0007,0.1225,0.1237,0.1222
BLANCO,0.0017,,mg/L,>100,0.0002,-0.0003,0.0007,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,39,0.0005,-0.0003,0.0007,0.0005,0.0003
