PATRON,0.2016,,mg/L,7.3,0.0091,-0.0003,1,1,1,0.0084,0.0097,0.0092
BLANCO,-0.0081,,mg/L,62.9,-0.0007,0.0008,1,1,1,-0.0002,-0.0011,-0.0009
BLANCO REACTIVO,0,,mg/L,42.9,-0.001,0.0012,1,1,1,-0.0013,-0.0005,-0.0012
CELDA 8,0.0447,,mg/L,79.7,0.0017,0.0057,1,1,1,0.0003,0.0018,0.0031
CANAL,0.0191,,mg/L,75.3,0.0005,0.0049,1,1,1,0.0009,0.0007,0.0001
FASE 1,0.0335,,mg/L,38.6,0.0012,0.0057,1,1,1,0.0017,0.0007,0.0013
PATRON,0.1899,,mg/L,9.2,0.0085,0.0015,1,1,1,0.0094,0.0085,0.0078
FASE 2,0.0452,,mg/L,2.9,0.0018,0.0069,1,1,1,0.0018,0.0017,0.0018
FASE 3,0.0152,,mg/L,>100,0.0004,0.0075,1,1,1,0.0003,0.0009,-0.0001
PATRON,0.1861,,mg/L,14.8,0.0084,0.0022,1,1,1,0.0079,0.0074,0.0098
BLANCO,0.0105,,mg/L,>100,0.0001,0.0024,1,1,1,0,0.0004,0.0001
BLANCO REACTIVO,0,,mg/L,28.7,-0.0011,-0.0009,1,1,1,-0.0008,-0.0013,-0.0014
VSP NORTE,0.0157,,mg/L,85,0.0004,0.0062,1,1,1,0.0005,0,0.0006
CELDA 8.1,-0.0065,,mg/L,37,-0.0007,0.0058,1,1,1,-0.0009,-0.0006,-0.0004
CELDA 8.2,-0.0042,,mg/L,96.9,-0.0005,0.0055,1,1,1,-0.0005,-0.0011,0
CELDA 8.3,-0.0117,,mg/L,50.5,-0.0009,0.0083,1,1,1,-0.001,-0.0004,-0.0013
PATRON,0.1853,,mg/L,4.8,0.0083,0.0001,1,1,1,0.0081,0.008,0.0088
S. RICA,-0.0071,,mg/L,9.1,-0.0007,0.0057,1,1,1,-0.0006,-0.0006,-0.0008
PATRON,0.1811,,mg/L,0.9,0.008,-0.0014,1,1,1,0.0081,0.008,0.008
BLANCO,-0.0111,,mg/L,37.3,-0.0008,-0.0002,1,1,1,-0.0008,-0.0005,-0.0011
BLANCO REACTIVO,0,,mg/L,38.9,-0.0006,-0.0012,1,1,1,-0.0006,-0.0008,-0.0004
TRITURADORA,0.007,,mg/L,>100,0,0.0028,1,1,1,0.0003,-0.0003,0.0001
VICTORIA,0.0146,,mg/L,>100,0.0004,0.002,1,1,1,-0.0003,0.0009,0.0005
CELDA 1,0.0168,,mg/L,92.3,0.0005,0.0023,1,1,1,0,0.0006,0.0009
CELDA 2,0.0175,,mg/L,20.4,0.0005,0.0026,1,1,1,0.0004,0.0006,0.0005
CELDA 3,0.0147,,mg/L,89.5,0.0004,0.0028,1,1,1,0.0003,0.0007,0.0001
CELDA 4A,0.0179,,mg/L,97.4,0.0005,0.0026,1,1,1,0.001,0,0.0006
CELDA 4B,0.0196,,mg/L,73.1,0.0006,0.0024,1,1,1,0.0007,0.0001,0.001
CELDA 5A,0.0232,,mg/L,6.2,0.0008,0.0022,1,1,1,0.0007,0.0008,0.0008
CELDA 5B,0.0159,,mg/L,27.6,0.0004,0.0022,1,1,1,0.0003,0.0004,0.0006
PATRON,0.2042,,mg/L,3.4,0.0091,-0.0033,1,1,1,0.0088,0.0091,0.0094
BLANCO,0.0073,,mg/L,>100,0,-0.002,1,1,1,-0.0001,-0.0003,0.0005
BLANCO REACTIVO,0,,mg/L,73.6,-0.0003,-0.0022,1,1,1,-0.0001,-0.0005,-0.0002
