Analista,,,,,,,,,
Fecha de inicio,18/03/2023 10:00 a. m.  GMT: 18/03/2023 04:00 p. m.,,,,,,,,
Hoja de trabajo,SA000712_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.9965,,mg/L,0.5,0.129,0.1296,0.129,0.1285
,BLANCO,0.0002,,mg/L,>100,0,0,0,0
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0002,0.0001,-0.0002
,SA000712-001,20.2846,,mg/L,0.4,0.1054,0.105,0.1055,0.1058
,SA000712-002,12.2757,,mg/L,0.8,0.0638,0.0633,0.0641,0.0641
,SA000712-003,9.5103,,mg/L,0.6,0.0495,0.0492,0.0499,0.0495
,SA000712-004,9.1392,,mg/L,0.5,0.0475,0.0473,0.0478,0.0474
,SA000712-005,28.4326,,mg/L,0.5,0.1472,0.1464,0.1479,0.1472
,PATRON,1.001,,mg/L,0.3,0.1296,0.1297,0.1291,0.13
,SA000712-006,90.822,,mg/L,0.7,0.4277,0.4312,0.4263,0.4257
,SA000712-007,84.7309,,mg/L,0.6,0.4048,0.4067,0.4018,0.4059
,SA000712-008,85.6808,,mg/L,0.2,0.4082,0.4088,0.4087,0.4072
,SA000712-009,53.6069,,mg/L,0.4,0.2703,0.27,0.2694,0.2715
,SA000712-010,84.9744,,mg/L,0.6,0.4057,0.4035,0.4084,0.4052
,PATRON,0.9973,,mg/L,0.7,0.1291,0.1301,0.1287,0.1286
,BLANCO,-0.0006,,mg/L,>100,-0.0001,-0.0002,0,0
,BLANCO REACTIVO,0,,mg/L,81.5,-0.0002,-0.0003,0,-0.0002
,SA000712-011,18.7592,,mg/L,0.4,0.0976,0.0973,0.0975,0.0981
,SA000712-012,16.6216,,mg/L,0.4,0.0864,0.0862,0.0862,0.0868
,SA000712-013,14.8226,,mg/L,0.2,0.0771,0.0771,0.077,0.0772
,SA000712-014,25.7658,,mg/L,0.5,0.1335,0.1336,0.1341,0.1329
,SA000712-015,93.5484,,mg/L,0.7,0.4384,0.4357,0.4379,0.4417
,PATRON,0.9967,,mg/L,0.6,0.1291,0.1289,0.1298,0.1284
,SA000712-016,196.602,,mg/L,2.1,0.1021,0.1021,0.1043,0.0999
,SA000712-017,23.4761,,mg/L,0.4,0.1218,0.1221,0.1212,0.1222
,SA000712-018,17.2957,,mg/L,0.8,0.09,0.0893,0.0908,0.0899
,SA000712-019,20.051,,mg/L,0.2,0.1043,0.1043,0.1046,0.1041
,SA000712-020,0.4347,,mg/L,3.1,0.0023,0.0023,0.0022,0.0022
,PATRON,0.9958,,mg/L,0.2,0.1289,0.1286,0.1292,0.1291
,BLANCO,-0.0005,,mg/L,>100,-0.0001,-0.0001,0.0001,-0.0002
,BLANCO REACTIVO,0,,mg/L,27.1,-0.0003,-0.0003,-0.0003,-0.0002
,SA000712-021,15.2004,,mg/L,0.7,0.0792,0.0786,0.0797,0.0792
,SA000712-022,13.5624,,mg/L,0.4,0.0707,0.0708,0.0704,0.0709
,SA000712-023,7.3284,,mg/L,0.6,0.0381,0.0384,0.0379,0.0381
,SA000712-024,5.5237,,mg/L,0.7,0.0287,0.0287,0.0286,0.029
,SA000712-025,8.2451,,mg/L,1,0.043,0.0429,0.0435,0.0427
,PATRON,0.997,,mg/L,0.6,0.1291,0.1287,0.1287,0.13
,SA000712-026,155.036,,mg/L,1.2,0.0807,0.0805,0.0798,0.0817
,SA000712-027,150.004,,mg/L,0.7,0.0781,0.0775,0.0784,0.0784
,SA000712-028,0.0742,,mg/L,39.2,0.0004,0.0005,0.0004,0.0002
,SA000712-029,236.85,,mg/L,0.1,0.1231,0.1232,0.123,0.1231
,SA000712-030,11.5758,,mg/L,0.5,0.0602,0.0605,0.0599,0.0603
,PATRON,0.9947,,mg/L,0.6,0.1288,0.1291,0.128,0.1293
,BLANCO,-0.0005,,mg/L,67.9,-0.0001,0,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,30.7,-0.0003,-0.0002,-0.0002,-0.0003
,SA000712-031,36.7883,,mg/L,0.7,0.1891,0.1881,0.1885,0.1907
,SA000712-032,26.1909,,mg/L,0.3,0.1358,0.1354,0.136,0.1359
,PATRON,0.9988,,mg/L,1,0.1293,0.1308,0.1281,0.1291
,BLANCO,0.0004,,mg/L,5.9,0,0,0,0
,BLANCO REACTIVO,0,,mg/L,31.2,-0.0002,-0.0003,-0.0003,-0.0002
