Analista,,,,,,,,,,
Fecha de inicio,07/09/2023 03:12 a. m.  GMT: 07/09/2023 08:12 a. m.,,,,,,,,,
Hoja de trabajo,SA001965-RCK_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5012,,mg/L,1.7,0.0167,0.0014,0.0167,0.0169,0.0164
,BLANCO,0.0081,,mg/L,43.5,0.0003,-0.0001,0.0001,0.0004,0.0003
,BLANCO REACTIVO,0,,mg/L,50.6,0.0006,0,0.0004,0.0009,0.0004
,SA001965-001,0.0498,,mg/L,6.7,0.0048,-0.0003,0.0049,0.0044,0.005
,SA001965-002,0.2205,,mg/L,1.2,0.0209,-0.0003,0.0206,0.0211,0.0211
,SA001965-003,0.2205,,mg/L,1.7,0.0209,-0.0001,0.0209,0.0206,0.0213
,SA001965-005,0.2759,,mg/L,0.5,0.0262,-0.0001,0.026,0.0263,0.0261
,SA001965-006,-0.0007,,mg/L,>100,-0.0001,-0.0001,0.0003,-0.0001,-0.0004
,PATRON,0.4892,,mg/L,2,0.0163,0.0007,0.0164,0.0165,0.0159
,SA001965-007,0.0758,,mg/L,6.3,0.0072,0,0.0067,0.0075,0.0075
,PATRON,0.4929,,mg/L,1.5,0.0164,0.0007,0.0167,0.0162,0.0163
,BLANCO,0.0008,,mg/L,>100,0,-0.0005,0.0004,0,-0.0004
,BLANCO REACTIVO,0,,mg/L,32.3,0.0006,0.0002,0.0006,0.0004,0.0007
