Analista,JCAN,,,,,,,,,
Fecha de inicio,26/02/2023 11:11 a. m.  GMT: 26/02/2023 05:11 p. m.,,,,,,,,,
Hoja de trabajo,SA000488-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5088,,mg/L,1.1,0.016,-0.0002,0.016,0.0161,0.0158
,BLANCO,0.0091,,mg/L,85.8,0.0003,-0.0003,0.0001,0.0006,0.0002
,BLANCO REACTIVO,0,,mg/L,65.7,0.0004,-0.0004,0.0001,0.0005,0.0005
,SA000417-025,0.1638,,mg/L,0.7,0.014,-0.0004,0.0141,0.0139,0.0139
,SA000474-023,0.0873,,mg/L,1.3,0.0078,-0.0006,0.0079,0.0079,0.0077
,SA000474-024,0.1829,,mg/L,1.2,0.0164,-0.0005,0.0163,0.0163,0.0166
,SA000474-025,0.5322,,mg/L,0.8,0.0477,-0.0003,0.0473,0.0478,0.048
,SA000474-026,0.5966,,mg/L,0.3,0.0536,-0.0003,0.0536,0.0534,0.0538
,PATRON,0.5071,,mg/L,1.3,0.0159,-0.0008,0.0161,0.0158,0.0158
,SA000474-027,0.2147,,mg/L,0.4,0.0192,-0.0005,0.0193,0.0191,0.0193
,SA000474-028,0.218,,mg/L,0.6,0.0196,-0.0004,0.0196,0.0194,0.0196
,SA000474-029,0.2188,,mg/L,1.5,0.0197,-0.0006,0.0199,0.0194,0.0198
,PATRON,0.4995,,mg/L,1.9,0.0157,-0.0008,0.0157,0.016,0.0153
