PATRON,5.0284,,mg/L,3,0.1005,0.1022,0.1023,0.0971
BLANCO,0.0027,,mg/L,>100,0.0001,0.0001,0,0
BLANCO REACTIVO,0,,mg/L,30.4,-0.0004,-0.0004,-0.0002,-0.0004
H,3.6171,,mg/L,0.4,0.0726,0.0726,0.0724,0.073
C1,3.5909,,mg/L,0.2,0.0721,0.0722,0.0719,0.0723
C2,3.6144,,mg/L,1,0.0726,0.0726,0.0719,0.0733
PATRON,5.0534,,mg/L,0.1,0.101,0.1011,0.1009,0.1011
BLANCO,0.0011,,mg/L,>100,0,0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,53.5,-0.0002,-0.0004,-0.0002,-0.0001
C3,3.7363,,mg/L,0.3,0.075,0.0748,0.0753,0.0749
C4,3.7176,,mg/L,1.2,0.0746,0.0743,0.074,0.0756
T,3.6595,,mg/L,0.4,0.0735,0.0739,0.0732,0.0734
PATRON,5.0649,,mg/L,0.2,0.1013,0.1014,0.1013,0.101
BLANCO,-0.0112,,mg/L,48.9,-0.0002,-0.0002,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,32.1,-0.0004,-0.0003,-0.0005,-0.0005
DP1,1.9017,,mg/L,0.2,0.0384,0.0385,0.0384,0.0383
DP2,0.478,,mg/L,1.2,0.0097,0.0097,0.0098,0.0096
DP3,0.1983,,mg/L,1.4,0.004,0.004,0.0041,0.0041
PATRON,5.0225,,mg/L,0.6,0.1004,0.1011,0.0998,0.1004
BLANCO,-0.0088,,mg/L,>100,-0.0002,-0.0004,0,-0.0001
BLANCO REACTIVO,0,,mg/L,8.2,-0.0007,-0.0007,-0.0007,-0.0008
DP4,1.1014,,mg/L,1.1,0.0223,0.0224,0.022,0.0225
DP5,0.2059,,mg/L,1.4,0.0042,0.0042,0.0042,0.0041
DP6,12.2755,,mg/L,0.2,0.2393,0.2387,0.2396,0.2395
PATRON,5.0057,,mg/L,0.6,0.1001,0.1001,0.1006,0.0995
BLANCO,0.0034,,mg/L,>100,0.0001,0,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,17.8,-0.0008,-0.0008,-0.0006,-0.0008
ELY1,3.8044,,mg/L,0.7,0.0764,0.0769,0.0758,0.0764
ELY2,1.7178,,mg/L,0.6,0.0347,0.0345,0.0348,0.0348
ELY3,3.4702,,mg/L,0.7,0.0697,0.0703,0.0696,0.0693
PATRON,5.0599,,mg/L,3.4,0.1012,0.0986,0.0999,0.105
BLANCO,-0.0056,,mg/L,38.6,-0.0001,-0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,16.4,-0.0008,-0.0008,-0.0006,-0.0008
ELY4,3.9365,,mg/L,0.6,0.079,0.0792,0.0794,0.0784
ELY5,3.8766,,mg/L,0.6,0.0778,0.0773,0.0778,0.0783
PATRON,5.0475,,mg/L,2.5,0.1009,0.0993,0.0996,0.1038
BLANCO,0.0013,,mg/L,>100,0,0,0,0
BLANCO REACTIVO,0,,mg/L,7.2,-0.001,-0.001,-0.0009,-0.001
