PATRON,0.0496,,mg/L,13.4,0.0024,-0.0002,0.002,0.0026,0.0026
BLANCO,0.0015,,mg/L,>100,0,0.0013,-0.0001,0,0.0001
BLANCO REACTIVO,0,,mg/L,6.7,0.0011,-0.0019,0.0011,0.0012,0.001
H KCA PO,0.053,,mg/L,3.3,0.0026,0.0033,0.0026,0.0025,0.0027
H KCA PO,0.0507,,mg/L,8.1,0.0025,-0.0032,0.0023,0.0025,0.0027
H KCA PO,0.0526,,mg/L,1.2,0.0026,-0.0033,0.0026,0.0026,0.0025
PATRON,0.0528,,mg/L,2.7,0.0026,-0.0001,0.0026,0.0026,0.0025
H KCA PO,0.0517,,mg/L,7,0.0025,0.0036,0.0024,0.0024,0.0027
H KCA PO,0.0536,,mg/L,8.5,0.0026,0.0036,0.0025,0.0025,0.0029
PATRON,0.0517,,mg/L,3.5,0.0025,-0.0032,0.0025,0.0026,0.0024
BLANCO,0.0048,,mg/L,35.2,0.0002,-0.0022,0.0002,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,12,0.0013,-0.0015,0.0012,0.0015,0.0013
M1 PO,0.0434,,mg/L,10.7,0.0021,-0.0005,0.0019,0.0023,0.0022
M2 PO,0.038,,mg/L,1.5,0.0018,-0.0005,0.0019,0.0018,0.0018
M3 PO,0.0319,,mg/L,1.5,0.0015,-0.0006,0.0015,0.0015,0.0015
M4 PO,0.0253,,mg/L,19.9,0.0012,-0.0006,0.0011,0.0011,0.0015
PATRON,0.0529,,mg/L,7,0.0026,-0.004,0.0028,0.0025,0.0024
P KCA PO,0.0152,,mg/L,21.8,0.0007,-0.0007,0.0007,0.0006,0.0009
PATRON,0.0539,,mg/L,3.8,0.0026,-0.0041,0.0025,0.0026,0.0027
BLANCO,0.0071,,mg/L,21.3,0.0003,-0.0032,0.0003,0.0002,0.0004
BLANCO REACTIVO,0,,mg/L,6.3,0.002,-0.002,0.0022,0.002,0.0019
CELDA 8,0.0288,,mg/L,8.5,0.0014,-0.0007,0.0013,0.0013,0.0015
CANAL,0.0535,,mg/L,7.5,0.0026,-0.0014,0.0028,0.0025,0.0025
FASE 1,0.0296,,mg/L,4.5,0.0014,-0.0008,0.0015,0.0014,0.0014
FASE 2,0.0504,,mg/L,6.4,0.0025,-0.0007,0.0026,0.0024,0.0023
FASE 3,0.035,,mg/L,6.3,0.0017,-0.0009,0.0016,0.0016,0.0018
VSP NORTE,0.0168,,mg/L,7.7,0.0008,-0.0002,0.0007,0.0008,0.0008
CELDA 8.1,0.0397,,mg/L,11.4,0.0019,-0.0015,0.002,0.0017,0.002
CELDA 8.2,0.0332,,mg/L,12.7,0.0016,-0.001,0.0017,0.0014,0.0018
CELDA 8.3,0.0239,,mg/L,10.9,0.0011,0.0001,0.0012,0.0012,0.001
S. RICA,0.0217,,mg/L,30.3,0.001,-0.0015,0.0012,0.0007,0.0013
PATRON,0.0492,,mg/L,8.2,0.0024,-0.0049,0.0023,0.0023,0.0026
BLANCO,0.0005,,mg/L,>100,0,-0.0037,0.0001,0,-0.0002
BLANCO REACTIVO,0,,mg/L,11.3,0.002,-0.0019,0.0017,0.0021,0.0021
H KCA PE,0.0259,,mg/L,29.8,0.0011,-0.0016,0.0007,0.0011,0.0014
H KCA PE,0.026,,mg/L,9.6,0.0012,-0.0018,0.0014,0.0012,0.0011
H KCA PE,0.025,,mg/L,9.2,0.001,-0.0013,0.0011,0.001,0.0009
PATRON,0.0558,,mg/L,5.6,0.0027,-0.0055,0.0029,0.0026,0.0027
H KCA PE,0.0252,,mg/L,12.2,0.0012,-0.0013,0.0013,0.001,0.0011
H KCA PE,0.0255,,mg/L,9.7,0.0011,-0.002,0.001,0.0011,0.0012
PATRON,0.0456,,mg/L,15.4,0.0022,-0.0049,0.0026,0.002,0.002
BLANCO,-0.0085,,mg/L,37.7,-0.0005,-0.0033,-0.0006,-0.0003,-0.0005
BLANCO REACTIVO,0,,mg/L,17.3,0.0015,-0.0017,0.0012,0.0016,0.0018
M1 PE,0.0154,,mg/L,22.6,0.0007,0,0.0007,0.0005,0.0009
M2 PE,0.0077,,mg/L,15.1,0.0003,-0.0001,0.0003,0.0004,0.0003
M3 PE,0.0099,,mg/L,34.6,0.0004,-0.0003,0.0006,0.0004,0.0003
M4 PE,0.0085,,mg/L,40.1,0.0004,-0.0006,0.0003,0.0003,0.0005
PATRON,0.0511,,mg/L,2.8,0.0025,-0.0048,0.0025,0.0025,0.0024
P KCA PE,0.0061,,mg/L,37.7,0.0003,-0.0006,0.0003,0.0004,0.0002
PATRON,0.0515,,mg/L,4,0.0025,-0.0049,0.0026,0.0025,0.0024
BLANCO,0.0089,,mg/L,40.7,0.0004,-0.0037,0.0004,0.0002,0.0006
BLANCO REACTIVO,0,,mg/L,10,0.0017,-0.002,0.0018,0.0018,0.0015
ELY 1,0.0228,,mg/L,1.7,0.0011,-0.0008,0.0011,0.0011,0.0011
ELY 2,0.0211,,mg/L,5.3,0.001,-0.001,0.001,0.0009,0.001
ELY 3,0.0214,,mg/L,26.2,0.001,-0.0014,0.0008,0.0009,0.0013
ELY 4,0.014,,mg/L,9.7,0.0007,-0.0014,0.0006,0.0006,0.0007
PATRON,0.055,,mg/L,11.4,0.0027,-0.005,0.0024,0.0027,0.003
ELY P,0.0099,,mg/L,25.8,0.0004,-0.0007,0.0003,0.0006,0.0004
PATRON,0.0546,,mg/L,6.8,0.0027,-0.0049,0.0028,0.0027,0.0025
BLANCO,0.0084,,mg/L,85.6,0.0004,-0.0036,0.0007,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,2.4,0.0021,-0.0021,0.002,0.002,0.0021
NOROESTE,0.0183,,mg/L,4.2,0.0009,-0.0015,0.0008,0.0008,0.0009
TRITURADORA,0.0133,,mg/L,8.3,0.0006,-0.0018,0.0007,0.0006,0.0006
VICTORIA,0.0131,,mg/L,29.1,0.0006,-0.0024,0.0004,0.0007,0.0007
CELDA 1,0.012,,mg/L,18.2,0.0006,-0.0027,0.0006,0.0004,0.0006
CELDA 2,0.0207,,mg/L,9.4,0.001,-0.0027,0.0009,0.0011,0.0009
CELDA 3,0.0143,,mg/L,18,0.0007,-0.0025,0.0007,0.0005,0.0007
CELDA 4A,0.0292,,mg/L,11.7,0.0014,-0.0014,0.0015,0.0012,0.0015
CELDA 4B,0.0321,,mg/L,24,0.0015,-0.0017,0.0015,0.0019,0.0012
CELDA 5A,0.0161,,mg/L,6.4,0.0008,-0.0019,0.0007,0.0008,0.0007
CELDA 5B,0.0186,,mg/L,20.1,0.0009,-0.0022,0.0011,0.0007,0.0009
PATRON,0.0473,,mg/L,7.8,0.0023,-0.0061,0.0025,0.0021,0.0023
BLANCO,0.0075,,mg/L,26.5,0.0003,-0.0044,0.0004,0.0003,0.0003
BLANCO REACTIVO,0,,mg/L,3.5,0.0025,-0.0025,0.0024,0.0026,0.0024
