PATRON,4.8845,,mg/L,2.1,0.0486,1,1,1,0.0486,0.0475,0.0496
BLANCO,-0.1758,,mg/L,4.4,-0.0017,1,1,1,-0.0018,-0.0017,-0.0018
BLANCO REACTIVO,0,,mg/L,1.4,-0.005,1,1,1,-0.0049,-0.005,-0.0051
FASE 1,0.0203,,mg/L,>100,0.0002,1,1,1,0.0005,0.0001,0
FASE 2,0.0102,,mg/L,52.3,0.0001,1,1,1,0.0002,0.0001,0.0001
FASE 3,0.0114,,mg/L,>100,0.0001,1,1,1,0.0001,-0.0001,0.0003
VSP NORTE,-0.0213,,mg/L,42.5,-0.0002,1,1,1,-0.0003,-0.0001,-0.0002
CELDA 8.1,-0.0282,,mg/L,54.5,-0.0003,1,1,1,-0.0004,-0.0001,-0.0003
CELDA 8.2,-0.0494,,mg/L,15,-0.0005,1,1,1,-0.0004,-0.0006,-0.0005
CELDA 8.3,0.0263,,mg/L,3.2,0.0003,1,1,1,0.0003,0.0003,0.0003
PATRON,4.8775,,mg/L,0.9,0.0485,1,1,1,0.049,0.0481,0.0485
BLANCO,-0.0985,,mg/L,9.5,-0.001,1,1,1,-0.0011,-0.001,-0.0009
BLANCO REACTIVO,0,,mg/L,2,-0.0033,1,1,1,-0.0032,-0.0033,-0.0033
