Analista,JGS,,,,,,,,
Fecha de inicio,09/03/2023 11:17 p. m.  GMT: 10/03/2023 05:17 a. m.,,,,,,,,
Hoja de trabajo,SA000609_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0163,,mg/L,1.1,0.1185,0.1178,0.1176,0.12
,BLANCO,0.0009,,mg/L,>100,0.0001,0.0003,0,0
,BLANCO REACTIVO,0,,mg/L,36.6,0.0002,0.0002,0.0001,0.0002
,SA000609-001,5.5726,,mg/L,0.7,0.0265,0.0264,0.0265,0.0267
,SA000609-002,5.5537,,mg/L,1.3,0.0271,0.0273,0.0274,0.0267
,SA000609-003,5.6106,,mg/L,2,0.0267,0.0271,0.0268,0.0261
,SA000609-004,0.0134,,mg/L,>100,0.0001,0,0.0002,0
,SA000609-005,0.0787,,mg/L,19.4,0.0004,0.0003,0.0005,0.0004
,PATRON,0.9834,,mg/L,8.1,0.1147,0.1194,0.1207,0.104
,SA000609-006,25.8521,,mg/L,0.5,0.1217,0.1219,0.1222,0.121
,PATRON,1.018,,mg/L,2.6,0.1176,0.1141,0.1192,0.1195
,BLANCO,-0.0001,,mg/L,>100,0,0.0002,0,-0.0002
,BLANCO REACTIVO,0,,mg/L,53.6,0,0,0,0.0001
