Analista,,,,,,,,,,
Fecha de inicio,08/05/2023 05:43 a. m.  GMT: 08/05/2023 10:43 a. m.,,,,,,,,,
Hoja de trabajo,SA001055-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4929,,mg/L,1.6,0.015,-0.0002,0.0147,0.0151,0.0151
,BLANCO,-0.0012,,mg/L,>100,0,-0.001,-0.0001,-0.0002,0.0002
,BLANCO REACTIVO,0,,mg/L,36.3,0.0005,-0.0007,0.0007,0.0005,0.0004
,SA001044-025,0.9958,,mg/L,0.4,0.084,-0.0006,0.0838,0.0844,0.0837
,SA001044-026,1.042,,mg/L,0.2,0.0929,-0.0007,0.0931,0.0928,0.0927
,SA001045-001,0.1765,,mg/L,1.6,0.0154,-0.0007,0.0156,0.0153,0.0151
,SA001045-002,0.1343,,mg/L,0.7,0.0117,-0.0007,0.0116,0.0118,0.0116
,SA001045-004,0.1334,,mg/L,1.1,0.0116,-0.0008,0.0115,0.0116,0.0118
,PATRON,0.5013,,mg/L,0.7,0.0152,-0.0001,0.0151,0.0152,0.0153
,SA001045-007,0.3264,,mg/L,0.9,0.0286,-0.0007,0.0286,0.0288,0.0283
,SA001046-004,2.7882,,mg/L,0.2,0.2462,-0.0001,0.2462,0.2458,0.2468
,SA001047-007,0.0746,,mg/L,2.9,0.0065,-0.0007,0.0067,0.0063,0.0064
,SA001047-008,0.0853,,mg/L,4.2,0.0074,-0.0009,0.0071,0.0073,0.0077
,PATRON,0.5036,,mg/L,0.4,0.0153,-0.0001,0.0152,0.0153,0.0153
,BLANCO,0.0028,,mg/L,>100,0.0001,-0.0012,0.0002,0,0.0001
,BLANCO REACTIVO,0,,mg/L,20.8,0.0003,-0.0007,0.0003,0.0003,0.0002
