PATRON,4.9717,,mg/L,0.4,0.0538,0.0536,0.0539,0.054
BLANCO,0.0137,,mg/L,31.8,0.0002,0.0001,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,75.1,0.0001,0.0002,0.0001,0
CANAL,0.0204,,mg/L,9.5,0.0002,0.0002,0.0002,0.0002
FASE 1,0.0203,,mg/L,33.5,0.0002,0.0002,0.0003,0.0002
FASE 2,0.031,,mg/L,18.3,0.0003,0.0004,0.0004,0.0003
FASE 3,0.0333,,mg/L,18.1,0.0004,0.0004,0.0003,0.0004
VSP NORTE,0.0235,,mg/L,17.6,0.0003,0.0002,0.0002,0.0003
CELDA 8.1,0.035,,mg/L,35.8,0.0004,0.0003,0.0004,0.0005
CELDA 8.2,0.0338,,mg/L,14.5,0.0004,0.0004,0.0004,0.0003
CELDA 8.3,0.2691,,mg/L,2.6,0.003,0.003,0.003,0.0029
PATRON,5.0815,,mg/L,1.2,0.055,0.0543,0.0553,0.0555
BLANCO,0.0295,,mg/L,31.2,0.0003,0.0003,0.0003,0.0004
BLANCO REACTIVO,0,,mg/L,15.1,0.0004,0.0004,0.0005,0.0004
