Analista,,,,,,,,,
Fecha de inicio,04/04/2023 04:05 p. m.  GMT: 04/04/2023 10:05 p. m.,,,,,,,,
Hoja de trabajo,SA000872_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0085,,mg/L,1.2,0.0598,0.0594,0.0606,0.0593
,BLANCO,-0.0007,,mg/L,>100,0,-0.0001,-0.0001,0.0001
,BLANCO REACTIVO,0,,mg/L,56.4,0.0003,0.0003,0.0004,0.0001
,SA000872-001,2.1372,,mg/L,0.5,0.005,0.0051,0.005,0.005
,SA000872-002,0.9695,,mg/L,5.3,0.0023,0.0022,0.0024,0.0023
,SA000872-003,-0.0682,,mg/L,91,-0.0002,-0.0003,0,-0.0002
,SA000872-004,2.4854,,mg/L,2,0.0059,0.0058,0.0059,0.006
,SA000872-005,2.5231,,mg/L,2.4,0.006,0.0061,0.006,0.0058
,PATRON,0.985,,mg/L,1.1,0.0584,0.059,0.0583,0.0578
,SA000872-006,2.1029,,mg/L,1.9,0.005,0.0051,0.0049,0.005
,SA000872-007,2.2272,,mg/L,0.2,0.0053,0.0053,0.0053,0.0053
,SA000872-008,-0.0281,,mg/L,54.8,-0.0001,-0.0001,0,-0.0001
,SA000872-009,1.1398,,mg/L,4.4,0.0027,0.0026,0.0028,0.0027
,SA000872-010,1.4156,,mg/L,3.5,0.0033,0.0032,0.0034,0.0034
,PATRON,0.9845,,mg/L,0.2,0.0583,0.0585,0.0583,0.0583
,BLANCO,-0.0043,,mg/L,23.6,-0.0003,-0.0003,-0.0003,-0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0001,-0.0003,0.0001
,SA000872-011,1.8435,,mg/L,2.1,0.0044,0.0044,0.0043,0.0044
,SA000872-012,15.799,,mg/L,0.5,0.0378,0.0376,0.038,0.0377
,SA000872-013,1.9306,,mg/L,3.5,0.0046,0.0045,0.0045,0.0048
,SA000872-014,1.9552,,mg/L,1.7,0.0046,0.0046,0.0046,0.0047
,PATRON,1.0126,,mg/L,0.6,0.06,0.0604,0.0597,0.06
,BLANCO,-0.0018,,mg/L,84.5,-0.0001,-0.0001,0,-0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0.0004,0.0002,0.0001,0.0008
