Analista,,,,,,,,,,
Fecha de inicio,02/11/2023 12:08 a. m.  GMT: 02/11/2023 06:08 a. m.,,,,,,,,,
Hoja de trabajo,SA002382-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5065,,mg/L,3,0.0171,0.0013,0.0171,0.0166,0.0177
,BLANCO,-0.0035,,mg/L,>100,-0.0001,0.0002,0.0001,-0.0003,-0.0001
,BLANCO REACTIVO,0,,mg/L,>100,-0.0003,0.0025,-0.0006,-0.0003,0
,SA002376-014,0.1843,,mg/L,1.4,0.0179,0.0031,0.0179,0.0181,0.0176
,SA002376-015,0.3393,,mg/L,0.3,0.0329,0.0029,0.0329,0.0329,0.0331
,SA002376-016,0.2673,,mg/L,1.4,0.0404,0.0032,0.0402,0.041,0.0399
,SA002376-017,0.2659,,mg/L,0.6,0.0258,0.0032,0.0256,0.0259,0.0258
,SA002376-018,0.4148,,mg/L,0.8,0.0279,0.0034,0.0282,0.0278,0.0277
,PATRON,0.4995,,mg/L,1,0.0169,0.0037,0.017,0.017,0.0167
,SA002376-019,0.3598,,mg/L,1.2,0.035,0.0032,0.0345,0.0353,0.035
,SA002376-020,0.2612,,mg/L,0.9,0.0253,0.0032,0.0252,0.0256,0.0252
,SA002378-008,0.6842,,mg/L,0.1,0.0669,0.0034,0.067,0.0669,0.0668
,PATRON,0.4855,,mg/L,2,0.0164,0.0041,0.0168,0.0163,0.0162
,BLANCO,-0.0061,,mg/L,75.2,-0.0002,0.0031,0,-0.0002,-0.0003
,BLANCO REACTIVO,0,,mg/L,84.5,-0.0004,0.0025,-0.0001,-0.0004,-0.0008
