PATRON,4.9649,,mg/L,1.6,0.05,1,1,1,0.0496,0.0496,0.0509
BLANCO,-0.0195,,mg/L,72.2,-0.0002,1,1,1,0,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,97.8,-0.0001,1,1,1,-0.0002,-0.0001,0
FASE 1,0.0242,,mg/L,33.4,0.0002,1,1,1,0.0003,0.0003,0.0002
PATRON,4.9245,,mg/L,0.1,0.0496,1,1,1,0.0496,0.0496,0.0496
FASE 2,0.0186,,mg/L,43.6,0.0002,1,1,1,0.0001,0.0002,0.0003
FASE 3,0.0093,,mg/L,97.1,0.0001,1,1,1,0.0001,0.0002,0
PATRON,4.9716,,mg/L,1.1,0.0501,1,1,1,0.0498,0.0497,0.0507
BLANCO,-0.016,,mg/L,56.7,-0.0002,1,1,1,-0.0003,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,14.3,-0.0004,1,1,1,-0.0004,-0.0004,-0.0003
VSP NORTE,0.0088,,mg/L,>100,0.0001,1,1,1,0,0.0002,0.0001
CELDA 8.1,0.0232,,mg/L,43.3,0.0002,1,1,1,0.0003,0.0001,0.0002
CELDA 8.2,0.0079,,mg/L,83.4,0.0001,1,1,1,0,0.0001,0.0002
CELDA 8.3,0.0762,,mg/L,8.9,0.0008,1,1,1,0.0007,0.0007,0.0008
PATRON,4.8687,,mg/L,1.8,0.049,1,1,1,0.0494,0.0497,0.0481
BLANCO,-0.0172,,mg/L,29.8,-0.0002,1,1,1,-0.0002,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,20.4,-0.0006,1,1,1,-0.0007,-0.0007,-0.0005
