PATRON,4.9074,,mg/L,0.6,0.0528,0.053,0.0525,0.0529
BLANCO,0.0177,,mg/L,26.2,0.0002,0.0002,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,12.9,-0.0011,-0.0013,-0.001,-0.001
FASE 1,-0.067,,mg/L,25.8,-0.0007,-0.0006,-0.0006,-0.001
FASE 2,-0.021,,mg/L,31.6,-0.0002,-0.0001,-0.0003,-0.0003
FASE 3,-0.0123,,mg/L,27.9,-0.0001,-0.0001,-0.0001,-0.0002
VSP NORTE,-0.0275,,mg/L,19.2,-0.0003,-0.0004,-0.0002,-0.0003
CELDA 8.1,-0.0207,,mg/L,39.9,-0.0002,-0.0003,-0.0002,-0.0002
CELDA 8.2,-0.0215,,mg/L,96.3,-0.0002,-0.0005,0,-0.0002
CELDA 8.3,-0.0061,,mg/L,93.8,-0.0001,0,-0.0001,-0.0001
PATRON,4.8308,,mg/L,0.7,0.052,0.0516,0.0521,0.0523
BLANCO,0.0079,,mg/L,>100,0.0001,0.0002,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,1.3,-0.0029,-0.0029,-0.0029,-0.003
