PATRON,4.8586,,mg/L,1.3,0.0518,1,1,1,0.052,0.051,0.0523
BLANCO,-0.0578,,mg/L,35.4,-0.0006,1,1,1,-0.0007,-0.0008,-0.0004
BLANCO REACTIVO,0,,mg/L,24.3,-0.0005,1,1,1,-0.0006,-0.0005,-0.0004
FASE 1,0.0211,,mg/L,48.9,0.0002,1,1,1,0.0003,0.0001,0.0003
PATRON,4.9335,,mg/L,0.6,0.0526,1,1,1,0.0529,0.0524,0.0524
FASE 2,0.0283,,mg/L,53.7,0.0003,1,1,1,0.0003,0.0002,0.0005
FASE 3,0.0268,,mg/L,40.6,0.0003,1,1,1,0.0002,0.0004,0.0003
PATRON,4.936,,mg/L,0.6,0.0526,1,1,1,0.0528,0.0528,0.0522
BLANCO,-0.0215,,mg/L,>100,-0.0002,1,1,1,-0.0003,-0.0004,0
BLANCO REACTIVO,0,,mg/L,39.1,-0.0007,1,1,1,-0.0006,-0.0005,-0.001
VSP NORTE,-0.0096,,mg/L,>100,-0.0001,1,1,1,-0.0002,0.0001,-0.0001
CELDA 8.1,0.0262,,mg/L,64,0.0003,1,1,1,0.0005,0.0001,0.0002
CELDA 8.2,0.0037,,mg/L,>100,0,1,1,1,0,-0.0001,0.0002
CELDA 8.3,0.5934,,mg/L,3.7,0.0064,1,1,1,0.0062,0.0063,0.0066
PATRON,5.0178,,mg/L,2.2,0.0535,1,1,1,0.0548,0.0529,0.0526
BLANCO,-0.0466,,mg/L,27.9,-0.0005,1,1,1,-0.0007,-0.0005,-0.0004
BLANCO REACTIVO,0,,mg/L,17,-0.0012,1,1,1,-0.0014,-0.001,-0.0013
