PATRON,4.97,,mg/L,0.9,0.0526,1,1,1,0.0521,0.0526,0.053
BLANCO,0.0148,,mg/L,30.8,0.0002,1,1,1,0.0001,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,94.8,0.0001,1,1,1,0.0002,0,0
FASE 1,0.0294,,mg/L,14.1,0.0003,1,1,1,0.0003,0.0003,0.0004
PATRON,4.9103,,mg/L,0.3,0.0519,1,1,1,0.0519,0.0519,0.0521
FASE 2,0.0472,,mg/L,32.3,0.0005,1,1,1,0.0007,0.0005,0.0004
FASE 3,0.0478,,mg/L,18,0.0005,1,1,1,0.0006,0.0005,0.0004
PATRON,5.0398,,mg/L,0.6,0.0533,1,1,1,0.0531,0.0537,0.0531
BLANCO,0.0084,,mg/L,>100,0.0001,1,1,1,0,0.0002,0
BLANCO REACTIVO,0,,mg/L,24,0.0003,1,1,1,0.0004,0.0003,0.0002
VSP NORTE,0.02,,mg/L,19.7,0.0002,1,1,1,0.0002,0.0002,0.0003
CELDA 8.1,0.0441,,mg/L,11.3,0.0005,1,1,1,0.0005,0.0004,0.0005
CELDA 8.2,0.0303,,mg/L,24,0.0003,1,1,1,0.0004,0.0003,0.0003
CELDA 8.3,0.2149,,mg/L,5.6,0.0023,1,1,1,0.0022,0.0024,0.0023
PATRON,4.9718,,mg/L,0.5,0.0526,1,1,1,0.0526,0.0528,0.0524
BLANCO,0.0099,,mg/L,15.4,0.0001,1,1,1,0.0001,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,11.4,0.0007,1,1,1,0.0006,0.0007,0.0006
