PATRON,4.9126,,mg/L,1,0.0497,1,1,1,0.0492,0.0498,0.0501
BLANCO,0.0805,,mg/L,29.7,0.0008,1,1,1,0.0011,0.0006,0.0009
BLANCO REACTIVO,0,,mg/L,5.1,0.0011,1,1,1,0.001,0.0011,0.0011
FASE 1,0.0149,,mg/L,68.9,0.0002,1,1,1,0.0003,0.0001,0.0001
PATRON,4.8851,,mg/L,1.4,0.0494,1,1,1,0.0502,0.0488,0.0493
FASE 2,0.0514,,mg/L,64,0.0005,1,1,1,0.0006,0.0008,0.0002
FASE 3,0.0687,,mg/L,52.6,0.0007,1,1,1,0.0005,0.0011,0.0005
PATRON,4.8551,,mg/L,0.8,0.0491,1,1,1,0.0493,0.0487,0.0494
BLANCO,0.0447,,mg/L,54.9,0.0005,1,1,1,0.0002,0.0004,0.0007
BLANCO REACTIVO,0,,mg/L,9.3,0.0015,1,1,1,0.0014,0.0014,0.0016
VSP NORTE,0.0774,,mg/L,34.4,0.0008,1,1,1,0.0006,0.0007,0.0011
CELDA 8.1,0.0935,,mg/L,21.2,0.001,1,1,1,0.0011,0.0011,0.0007
CELDA 8.2,0.0828,,mg/L,36.6,0.0009,1,1,1,0.001,0.0005,0.001
CELDA 8.3,0.9663,,mg/L,3.6,0.0099,1,1,1,0.0097,0.0103,0.0097
PATRON,4.8707,,mg/L,1.4,0.0493,1,1,1,0.0486,0.0493,0.05
BLANCO,0.0795,,mg/L,20.5,0.0008,1,1,1,0.0006,0.001,0.0009
BLANCO REACTIVO,0,,mg/L,5.8,0.0024,1,1,1,0.0024,0.0022,0.0025
