PATRON,1.0051,,mg/L,0.3,0.0001,0.0202,0.0202,0.0201,0.0202
BLANCO,-0.0019,,mg/L,>100,0.0001,0,-0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,25.1,0.0001,-0.0002,-0.0002,-0.0003,-0.0002
H,1.2805,,mg/L,0.1,0,0.0256,0.0257,0.0256,0.0256
C1,1.3035,,mg/L,0.5,0.0001,0.0261,0.026,0.0263,0.026
C2,1.3502,,mg/L,1.4,0.0004,0.027,0.0274,0.0266,0.027
PATRON,1.0088,,mg/L,0.5,0.0001,0.0202,0.0203,0.0203,0.0201
BLANCO,-0.0077,,mg/L,39.2,0.0001,-0.0002,-0.0002,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,9.4,0,-0.0005,-0.0005,-0.0005,-0.0004
C3,1.3001,,mg/L,0.8,0.0002,0.026,0.026,0.0258,0.0262
C4,1.3365,,mg/L,0.5,0.0001,0.0267,0.0267,0.0267,0.0269
T,1.2468,,mg/L,0.2,0.0001,0.025,0.025,0.025,0.0249
PATRON,0.9933,,mg/L,0.5,0.0001,0.0199,0.02,0.0198,0.0199
BLANCO,-0.0066,,mg/L,74.1,0.0001,-0.0001,-0.0002,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,8.7,0.0001,-0.0006,-0.0006,-0.0006,-0.0007
ELY1,1.2592,,mg/L,0.4,0.0001,0.0252,0.0252,0.0253,0.0252
ELY2,1.2343,,mg/L,1.1,0.0003,0.0247,0.0249,0.0248,0.0244
ELY3,1.1699,,mg/L,0.7,0.0002,0.0234,0.0236,0.0234,0.0233
PATRON,0.9985,,mg/L,1.7,0.0003,0.02,0.0204,0.0197,0.0201
BLANCO,-0.0076,,mg/L,19.2,0,-0.0002,-0.0002,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,4.7,0,-0.0009,-0.0009,-0.0008,-0.0009
ELY4,1.1212,,mg/L,0.4,0.0001,0.0225,0.0224,0.0225,0.0226
ELY5,1.0785,,mg/L,0.4,0.0001,0.0216,0.0217,0.0217,0.0215
PATRON,1.0047,,mg/L,3.9,0.0008,0.0202,0.0207,0.0205,0.0193
BLANCO,-0.0052,,mg/L,61.6,0.0001,-0.0001,-0.0001,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,1.4,0,-0.001,-0.001,-0.001,-0.001
