Analista,JS,,,,,,,,,
Fecha de inicio,04:57 a. m. 31/01/2026  GMT: 10:57 a. m. 31/01/2026,,,,,,,,,
Hoja de trabajo,SA007824,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4815,,mg/L,1,3.6,0.016,0.0018,1,1
,BLANCO,-0.0133,,mg/L,1,>100,-0.0004,0.0008,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0004,0.0008,1,1
,SA007824-001,0.2037,,mg/L,1,2.1,0.029,0.0019,30.026,7
,SA007824-002,0.1742,,mg/L,1,3.5,0.0248,0.0012,30.031,7
,SA007824-003,0.1596,,mg/L,1,3.6,0.0227,0.0016,30.006,7
,SA007824-004,0.0665,,mg/L,1,20.9,0.0095,-0.0008,30.014,7
,SA007824-005,0.1234,,mg/L,1,3.3,0.0176,-0.0006,30.017,7
,PATRON,0.5085,,mg/L,1,2.9,0.0169,-0.0004,1,1
,SA007824-006,0.086,,mg/L,1,1,0.0123,-0.0007,30.019,7
,SA007824-007,0.0998,,mg/L,1,8.7,0.0143,-0.0002,30.037,7
,SA007824-008,0.1069,,mg/L,1,2.6,0.0153,-0.0003,30.014,7
,SA007824-009,0.1678,,mg/L,1,3.3,0.0239,0.0009,30.029,7
,SA007824-010,0.5275,,mg/L,1,2.6,0.0746,0.001,30.04,7
,PATRON,0.5151,,mg/L,1,10.4,0.0171,-0.0001,1,1
,BLANCO,0.0007,,mg/L,1,>100,0,0.0047,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0015,0.0022,1,1
,SA007824-011,1.1309,,mg/L,1,8,0.1585,0.0078,30.033,7
,SA007824-012,0.2118,,mg/L,1,0.8,0.0301,0.0015,30.004,7
,SA007824-013,0.1874,,mg/L,1,0.8,0.0267,0.0038,30.009,7
,SA007824-014,0.1242,,mg/L,1,2.7,0.0177,0.0056,30.01,7
,SA007824-015,0.0468,,mg/L,1,26.8,0.0067,0.0032,30.032,7
,PATRON,0.5143,,mg/L,1,6.9,0.0171,0.0036,1,1
,SA007824-016,0.1037,,mg/L,1,1.9,0.0148,0.0015,30.008,7
,SA007824-017,0.0778,,mg/L,1,6.4,0.0111,0.0026,30.024,7
,SA007824-018,0.7964,,mg/L,1,0.5,0.112,0.0014,30.026,7
,SA007824-019,0.2655,,mg/L,1,5.6,0.0377,0.002,30.001,7
,SA007824-020,0.1057,,mg/L,1,8.2,0.0151,0.0027,30.014,7
,PATRON,0.4802,,mg/L,1,6.1,0.016,0.003,1,1
,BLANCO,0.0054,,mg/L,1,>100,0.0002,0.0037,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0001,0.001,1,1
,SA007824-021,0.3552,,mg/L,1,1.5,0.0504,0.0034,30.018,7
,SA007824-022,-0.0182,,mg/L,1,50.7,-0.0026,0.0059,30.036,7
,SA007824-023,0.5483,,mg/L,1,1.2,0.0774,0.0061,30.024,7
,SA007824-024,0.0175,,mg/L,1,33.3,0.0028,-0.0031,30.036,7
,SA007824-025,0.2862,,mg/L,1,2.9,0.0449,-0.0009,30.039,7
,PATRON,0.484,,mg/L,1,1.9,0.0178,0.0008,1,1
,SA007824-026,0.0944,,mg/L,1,3.4,0.0149,0.0002,30.02,7
,SA007824-027,0.1673,,mg/L,1,1.7,0.0263,-0.0006,30.014,7
,SA007824-028,0.2388,,mg/L,1,2.7,0.0375,0,30.041,7
,SA007824-029,0.0606,,mg/L,1,6.3,0.0096,-0.0007,30.035,7
,SA007824-030,0.411,,mg/L,1,2,0.0642,-0.0015,30.002,7
,PATRON,0.5186,,mg/L,1,3.9,0.0191,-0.0005,1,1
,BLANCO,0.0079,,mg/L,1,>100,0.0003,-0.0004,1,1
,BLANCO REACTIVO,0,,mg/L,1,19.7,-0.0044,0.0064,1,1
,SA007824-031,-0.001,,mg/L,1,>100,-0.0002,0.0111,30,7
,SA007824-032,0.1474,,mg/L,1,2.7,0.0232,0.0096,30,7
,PATRON,0.517,,mg/L,1,3.4,0.019,0.0104,1,1
,BLANCO,0.0035,,mg/L,1,>100,0.0001,0.01,1,1
,BLANCO REACTIVO,0,,mg/L,1,7.9,-0.0044,0.0064,1,1
