PATRON,0.1959,,mg/L,6.5,0.009,-0.0003,1,1,1,0.0084,0.0096,0.0091
BLANCO,-0.0009,,mg/L,>100,0.0003,0.0005,1,1,1,0.0008,-0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,58.2,0.0004,0.0008,1,1,1,0.0001,0.0005,0.0006
H KCA PO,0.0133,,mg/L,28.9,0.0009,0.0035,1,1,1,0.0008,0.0007,0.0012
H KCA PO,0.0083,,mg/L,45.8,0.0007,0.0039,1,1,1,0.0005,0.001,0.0005
H KCA PO,0.0067,,mg/L,59.2,0.0006,0.0039,1,1,1,0.0002,0.0009,0.0007
PATRON,0.201,,mg/L,1.7,0.0093,0.001,1,1,1,0.0091,0.0094,0.0093
H KCA PO,0.0075,,mg/L,30,0.0006,0.0034,1,1,1,0.0004,0.0008,0.0007
H KCA PO,0.0083,,mg/L,18.8,0.0007,0.0036,1,1,1,0.0006,0.0006,0.0008
PATRON,0.1956,,mg/L,2.7,0.009,0,1,1,1,0.0091,0.0092,0.0088
BLANCO,-0.002,,mg/L,86.6,0.0002,0.0008,1,1,1,0.0001,0.0002,0.0004
BLANCO REACTIVO,0,,mg/L,5.7,0.0003,0.0013,1,1,1,0.0003,0.0003,0.0004
M1 PO,0.0065,,mg/L,20.3,0.0006,0.0037,1,1,1,0.0005,0.0007,0.0006
M2 PO,0.0049,,mg/L,33.7,0.0005,0.0034,1,1,1,0.0005,0.0004,0.0007
M3 PO,-0.0018,,mg/L,34.6,0.0002,0.0037,1,1,1,0.0002,0.0003,0.0002
M4 PO,0.0009,,mg/L,15.7,0.0004,0.0032,1,1,1,0.0004,0.0004,0.0003
PATRON,0.1916,,mg/L,2.4,0.0088,0,1,1,1,0.0089,0.0091,0.0086
P KCA PO,0.0025,,mg/L,79.2,0.0004,0.0049,1,1,1,0.0002,0.0003,0.0008
PATRON,0.1905,,mg/L,2.2,0.0088,0.0004,1,1,1,0.0088,0.009,0.0086
BLANCO,0.0079,,mg/L,38.2,0.0007,0.0021,1,1,1,0.0004,0.0009,0.0007
BLANCO REACTIVO,0,,mg/L,>100,-0.0003,0.0018,1,1,1,0,-0.0002,-0.0006
CELDA 8,0.0092,,mg/L,52.9,0.0007,0.0052,1,1,1,0.0007,0.0011,0.0003
CANAL,0.0095,,mg/L,17.9,0.0007,0.0046,1,1,1,0.0009,0.0006,0.0007
FASE 1,0.0116,,mg/L,58.6,0.0008,0.0043,1,1,1,0.0013,0.0003,0.0009
FASE 2,0.0176,,mg/L,4.9,0.0011,0.0044,1,1,1,0.0011,0.0012,0.0011
FASE 3,0.0402,,mg/L,7.2,0.0021,0.0054,1,1,1,0.0022,0.0019,0.0022
VSP NORTE,0.0326,,mg/L,4.8,0.0018,0.0044,1,1,1,0.0017,0.0019,0.0017
CELDA 8.1,0.0382,,mg/L,4.3,0.002,0.0049,1,1,1,0.002,0.0019,0.0021
