PATRON,4.9933,,mg/L,0.7,0.0507,1,1,1,0.0511,0.0506,0.0505
BLANCO,0.0235,,mg/L,23.2,0.0002,1,1,1,0.0003,0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,1,1,1,-0.0004,0,0.0001
FASE 1,0.0334,,mg/L,23.3,0.0004,1,1,1,0.0004,0.0003,0.0004
PATRON,4.9814,,mg/L,0.2,0.0506,1,1,1,0.0505,0.0506,0.0507
FASE 2,0.038,,mg/L,49.5,0.0004,1,1,1,0.0002,0.0005,0.0005
FASE 3,0.0594,,mg/L,29,0.0006,1,1,1,0.0005,0.0008,0.0007
PATRON,4.9972,,mg/L,1.7,0.0508,1,1,1,0.0502,0.0504,0.0518
BLANCO,0.0228,,mg/L,69,0.0002,1,1,1,0.0001,0.0004,0.0003
BLANCO REACTIVO,0,,mg/L,>100,0.0002,1,1,1,0,0.0002,0.0005
VSP NORTE,0.0113,,mg/L,>100,0.0001,1,1,1,0.0003,0,0
CELDA 8.1,0.025,,mg/L,76.4,0.0003,1,1,1,0.0004,0.0004,0
CELDA 8.2,0.0577,,mg/L,31.2,0.0006,1,1,1,0.0007,0.0008,0.0004
CELDA 8.3,0.4944,,mg/L,2.4,0.0051,1,1,1,0.0051,0.0052,0.005
PATRON,4.9405,,mg/L,1.5,0.0502,1,1,1,0.0504,0.0509,0.0494
BLANCO,0.0031,,mg/L,>100,0,1,1,1,0.0002,-0.0004,0.0003
BLANCO REACTIVO,0,,mg/L,39.2,0.0003,1,1,1,0.0003,0.0002,0.0005
