PATRON,4.2209,,mg/L,0.6,0.0519,0.0001,1,1,1,0.0521,0.0515,0.0521
BLANCO,0.0054,,mg/L,>100,0.0001,-0.0011,1,1,1,0,-0.0004,0.0006
BLANCO REACTIVO,0,,mg/L,17.2,0.0009,-0.001,1,1,1,0.0008,0.0011,0.0008
FASE 1,0.0374,,mg/L,28.4,0.0005,-0.0013,1,1,1,0.0004,0.0007,0.0005
FASE 2,0.0051,,mg/L,>100,0.0001,-0.0009,1,1,1,0.0003,-0.0003,0.0002
FASE 3,0.085,,mg/L,24.3,0.0012,-0.0019,1,1,1,0.0012,0.0014,0.0008
VSP NORTE,0.0284,,mg/L,88,0.0004,-0.0012,1,1,1,0.0005,0.0006,0
CELDA 8.1,-0.024,,mg/L,69.5,-0.0003,-0.0005,1,1,1,-0.0005,-0.0001,-0.0004
CELDA 8.2,-0.009,,mg/L,40.4,-0.0001,-0.0007,1,1,1,-0.0002,-0.0002,-0.0001
CELDA 8.3,0.0996,,mg/L,72.2,0.0014,-0.001,1,1,1,0.0007,0.0009,0.0025
PATRON,4.4141,,mg/L,0.5,0.0491,0.0002,1,1,1,0.049,0.0489,0.0494
BLANCO,-0.0101,,mg/L,>100,-0.0001,0,1,1,1,0.0001,-0.0005,0
BLANCO REACTIVO,0,,mg/L,42.9,0.001,-0.0011,1,1,1,0.0013,0.0011,0.0005
