PATRON,0.1872,,mg/L,2.2,0.0089,-0.0009,1,1,1,0.0088,0.0091,0.0087
BLANCO,0.0081,,mg/L,14.5,0.0006,0.0009,1,1,1,0.0007,0.0006,0.0005
BLANCO REACTIVO,0,,mg/L,27.4,-0.0008,0.0004,1,1,1,-0.0009,-0.0009,-0.0006
H KCA PO,0.0109,,mg/L,7.4,0.0008,0.0034,1,1,1,0.0007,0.0008,0.0007
H KCA PO,0.0032,,mg/L,34.4,0.0004,0.0036,1,1,1,0.0006,0.0003,0.0003
H KCA PO,0.0072,,mg/L,18.5,0.0006,0.0035,1,1,1,0.0007,0.0005,0.0006
PATRON,0.1886,,mg/L,0.9,0.0089,-0.001,1,1,1,0.0088,0.009,0.0089
H KCA PO,0.0117,,mg/L,16.7,0.0008,0.0033,1,1,1,0.0006,0.0009,0.0009
H KCA PO,0.0065,,mg/L,27.5,0.0006,0.0031,1,1,1,0.0005,0.0005,0.0007
PATRON,0.1816,,mg/L,1.1,0.0086,-0.0009,1,1,1,0.0087,0.0085,0.0086
BLANCO,0.0041,,mg/L,59.8,0.0004,0.0005,1,1,1,0.0007,0.0001,0.0005
BLANCO REACTIVO,0,,mg/L,20.4,-0.0012,0,1,1,1,-0.0013,-0.0013,-0.0009
M1 PO,0.0084,,mg/L,10.3,0.0006,0.004,1,1,1,0.0007,0.0007,0.0006
M2 PO,0,,mg/L,86.7,0.0003,0.004,1,1,1,0.0002,0.0005,0
M3 PO,0.0089,,mg/L,56.7,0.0007,0.0036,1,1,1,0.001,0.0008,0.0002
M4 PO,0.0067,,mg/L,23,0.0006,0.0037,1,1,1,0.0005,0.0004,0.0007
PATRON,0.1947,,mg/L,3.3,0.0092,-0.0006,1,1,1,0.0089,0.0093,0.0095
P KCA PO,0.0047,,mg/L,55.5,0.0005,0.0039,1,1,1,0.0002,0.0007,0.0005
PATRON,0.2009,,mg/L,2.9,0.0095,-0.0007,1,1,1,0.0092,0.0098,0.0095
BLANCO,0.006,,mg/L,27.9,0.0005,0.0004,1,1,1,0.0004,0.0005,0.0007
BLANCO REACTIVO,0,,mg/L,31.8,-0.0009,0.0002,1,1,1,-0.0011,-0.0009,-0.0006
CELDA 8,0.0091,,mg/L,19.4,0.0007,0.0041,1,1,1,0.0007,0.0005,0.0008
CANAL,0.0071,,mg/L,66.8,0.0006,0.0037,1,1,1,0.0008,0.0008,0.0001
FASE 1,0.0037,,mg/L,34.8,0.0004,0.0042,1,1,1,0.0005,0.0005,0.0003
FASE 2,0.0113,,mg/L,25.4,0.0008,0.0043,1,1,1,0.0008,0.0009,0.0006
FASE 3,0.0329,,mg/L,9.2,0.0018,0.005,1,1,1,0.002,0.0017,0.0016
