PATRON,0.2002,,mg/L,2,0.0103,-0.0016,0.0104,0.0105,0.0101
BLANCO,0.0085,,mg/L,16,0.0008,-0.0009,0.0009,0.0008,0.0007
BLANCO REACTIVO,0,,mg/L,89.9,0.0003,-0.0016,0,0.0003,0.0005
H KCA PO,0.0072,,mg/L,16.4,0.0007,0.0011,0.0006,0.0008,0.0008
H KCA PO,0.0082,,mg/L,19,0.0008,0.001,0.0009,0.0006,0.0008
H KCA PO,0.0028,,mg/L,8.8,0.0005,0.0009,0.0005,0.0005,0.0005
PATRON,0.1919,,mg/L,2.7,0.0099,-0.0036,0.0101,0.0096,0.01
H KCA PO,0.0101,,mg/L,8.9,0.0009,0.0007,0.0009,0.0009,0.0008
H KCA PO,0.0109,,mg/L,29,0.0009,0.0005,0.0006,0.0009,0.0012
PATRON,0.1908,,mg/L,1.2,0.0099,-0.0033,0.0097,0.01,0.0099
BLANCO,-0.0067,,mg/L,>100,0,-0.0022,0,0,0.0001
BLANCO REACTIVO,0,,mg/L,20.3,0.0008,-0.0014,0.0006,0.0009,0.0008
M1 PO,-0.0004,,mg/L,96.4,0.0003,0.0008,0.0002,0.0007,0.0002
M2 PO,0.004,,mg/L,65.2,0.0006,0.0002,0.0001,0.0008,0.0008
M3 PO,0.006,,mg/L,31.7,0.0007,-0.0003,0.0009,0.0005,0.0007
M4 PO,0.0042,,mg/L,20.8,0.0006,-0.0007,0.0006,0.0004,0.0007
PATRON,0.195,,mg/L,1.5,0.0101,-0.0038,0.0099,0.0101,0.0102
P KCA PO,0.0013,,mg/L,38.5,0.0004,0.0002,0.0006,0.0005,0.0003
PATRON,0.1942,,mg/L,0.7,0.01,-0.0038,0.01,0.01,0.0101
BLANCO,0.0092,,mg/L,23.4,0.0008,-0.0034,0.0008,0.001,0.0007
BLANCO REACTIVO,0,,mg/L,38.3,0.0002,-0.0024,0.0002,0.0003,0.0002
CELDA 8,0.0111,,mg/L,7.9,0.0009,-0.0002,0.001,0.001,0.0008
PATRON,0.1975,,mg/L,2.1,0.0102,-0.0043,0.0103,0.0103,0.01
BLANCO,-0.0051,,mg/L,>100,0.0001,-0.0031,0.0002,0,0.0002
BLANCO REACTIVO,0,,mg/L,27.6,0.0006,-0.0043,0.0006,0.0004,0.0007
H KCA PE,0.0026,,mg/L,27.9,0.0005,0.0007,0.0006,0.0003,0.0006
H KCA PE,0.0032,,mg/L,13.7,0.0005,0.0002,0.0005,0.0005,0.0006
H KCA PE,0,,mg/L,43.2,0.0004,0.0002,0.0005,0.0002,0.0004
PATRON,0.1946,,mg/L,0.8,0.0101,-0.0051,0.0101,0.0101,0.01
H KCA PE,0.0061,,mg/L,35.1,0.0007,-0.0021,0.0006,0.0009,0.0005
H KCA PE,0.0076,,mg/L,35.6,0.0007,-0.0008,0.001,0.0006,0.0005
PATRON,0.1973,,mg/L,2.2,0.0102,-0.0052,0.0099,0.0104,0.0102
BLANCO,0.006,,mg/L,17.6,0.0007,-0.0042,0.0008,0.0005,0.0007
BLANCO REACTIVO,0,,mg/L,22.1,0.0007,-0.004,0.0008,0.0009,0.0006
M1 PE,-0.0002,,mg/L,40.9,0.0004,-0.0007,0.0004,0.0005,0.0002
M2 PE,0.0008,,mg/L,33.9,0.0004,-0.0011,0.0006,0.0004,0.0003
M3 PE,0.0008,,mg/L,10.4,0.0004,-0.0019,0.0004,0.0004,0.0004
M4 PE,-0.0056,,mg/L,72.3,0.0001,-0.002,0.0001,0.0001,0
PATRON,0.1979,,mg/L,1,0.0092,-0.0015,0.0092,0.0092,0.0094
P KCA PE,-0.001,,mg/L,>100,0.0001,0.0031,0,0.0004,0
PATRON,0.1901,,mg/L,3.6,0.0089,-0.0013,0.0085,0.0091,0.009
BLANCO,-0.0059,,mg/L,>100,-0.0001,-0.0005,0.0001,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0006,0.0002,-0.0003,-0.0001
ELY 1,0.0079,,mg/L,26.7,0.0005,0.0033,0.0004,0.0005,0.0007
ELY 2,0.0089,,mg/L,22.8,0.0006,0.0026,0.0005,0.0007,0.0005
ELY 3,0.0017,,mg/L,41.6,0.0002,0.0025,0.0003,0.0001,0.0003
ELY 4,-0.0001,,mg/L,37.1,0.0002,0.0021,0.0002,0.0001,0.0002
PATRON,0.2081,,mg/L,0.6,0.0097,-0.0019,0.0097,0.0097,0.0098
ELY P,0.0036,,mg/L,87.2,0.0003,0.0028,0,0.0004,0.0005
PATRON,0.2117,,mg/L,0.9,0.0099,-0.0022,0.0098,0.0099,0.0099
BLANCO,0.0083,,mg/L,34.4,0.0005,-0.001,0.0007,0.0006,0.0003
BLANCO REACTIVO,0,,mg/L,65.5,0.0001,-0.0009,0.0001,0.0001,0.0002
