PATRON,0.049,,mg/L,2.9,0.0001,0.0022,-0.0034,0.0021,0.0022,0.0022
BLANCO,0.0054,,mg/L,>100,0.0002,0,-0.0018,0,0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,14.7,0.0001,0.001,-0.0005,0.0008,0.0011,0.001
H KCA PO,0.0614,,mg/L,11.9,0.0003,0.0028,0,0.0025,0.0027,0.0031
H KCA PO,0.061,,mg/L,6.9,0.0002,0.0028,-0.0004,0.0026,0.0027,0.003
H KCA PO,0.0579,,mg/L,11.3,0.0003,0.0026,-0.0002,0.0023,0.0028,0.0028
PATRON,0.051,,mg/L,3.8,0.0001,0.0023,-0.0036,0.0024,0.0023,0.0022
H KCA PO,0.0595,,mg/L,3.5,0.0001,0.0027,0.0001,0.0026,0.0027,0.0028
H KCA PO,0.0585,,mg/L,1.6,0,0.0026,0,0.0027,0.0026,0.0026
PATRON,0.0524,,mg/L,6.2,0.0001,0.0023,-0.0041,0.0023,0.0022,0.0025
BLANCO,0.0094,,mg/L,>100,0.0003,0.0002,-0.0025,0,0.0005,0.0002
BLANCO REACTIVO,0,,mg/L,8.2,0.0001,0.0011,-0.0015,0.0011,0.0012,0.0011
M1 PO,0.057,,mg/L,3.9,0.0001,0.0026,-0.0011,0.0027,0.0025,0.0025
M2 PO,0.0445,,mg/L,5,0.0001,0.002,-0.0009,0.0021,0.0019,0.0019
M3 PO,0.038,,mg/L,10.5,0.0002,0.0016,-0.0011,0.0015,0.0016,0.0018
M4 PO,0.0256,,mg/L,4.1,0,0.001,-0.0011,0.0011,0.001,0.001
PATRON,0.0512,,mg/L,3.4,0.0001,0.0023,-0.0045,0.0023,0.0022,0.0024
P KCA PO,0.0185,,mg/L,20.4,0.0001,0.0007,-0.0015,0.0006,0.0008,0.0006
PATRON,0.0511,,mg/L,4.6,0.0001,0.0023,-0.0045,0.0022,0.0024,0.0022
BLANCO,0.0087,,mg/L,>100,0.0002,0.0002,-0.003,0.0003,-0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,34.8,0.0003,0.0008,-0.0135,0.0011,0.0008,0.0005
CELDA 8,0.0405,,mg/L,6.7,0.0001,0.0018,-0.0011,0.0019,0.0016,0.0018
PATRON,0.0474,,mg/L,7.6,0.0002,0.0021,-0.0045,0.0021,0.0022,0.0019
BLANCO,0.0002,,mg/L,39.4,0.0001,-0.0002,-0.0029,-0.0002,-0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,40.4,0.0002,0.0006,-0.0141,0.0007,0.0003,0.0007
H KCA PE,0.0284,,mg/L,16.7,0.0002,0.0012,-0.0113,0.0012,0.0013,0.001
H KCA PE,0.03,,mg/L,10.2,0.0001,0.0012,-0.0006,0.0013,0.0013,0.0011
H KCA PE,0.0278,,mg/L,8.5,0.0001,0.0011,-0.0124,0.0011,0.0012,0.0011
PATRON,0.0531,,mg/L,2.2,0.0001,0.0024,-0.0141,0.0024,0.0024,0.0023
H KCA PE,0.0298,,mg/L,17.4,0.0002,0.0012,-0.0125,0.0014,0.0013,0.001
H KCA PE,0.0318,,mg/L,14,0.0002,0.0013,-0.0121,0.0015,0.0011,0.0014
PATRON,0.0536,,mg/L,5.4,0.0001,0.0024,-0.0153,0.0023,0.0023,0.0025
BLANCO,0.0098,,mg/L,71.4,0.0002,0.0002,-0.0149,0.0003,0,0.0004
BLANCO REACTIVO,0,,mg/L,10.1,0.0001,0.0011,-0.0139,0.001,0.0012,0.0011
M1 PE,0.0217,,mg/L,6.6,0.0001,0.0008,-0.0125,0.0008,0.0009,0.0008
M2 PE,0.0198,,mg/L,29.7,0.0002,0.0007,-0.0127,0.0009,0.0005,0.0009
M3 PE,0.0165,,mg/L,44.8,0.0003,0.0006,-0.0128,0.0005,0.0003,0.0009
M4 PE,0.0191,,mg/L,37.2,0.0003,0.0007,-0.013,0.0007,0.0004,0.001
PATRON,0.0535,,mg/L,4.3,0.0001,0.0024,-0.016,0.0025,0.0024,0.0023
P KCA PE,0.0165,,mg/L,19.1,0.0001,0.0006,-0.013,0.0005,0.0005,0.0007
PATRON,0.0534,,mg/L,9.3,0.0002,0.0024,-0.0162,0.0021,0.0025,0.0026
BLANCO,0.005,,mg/L,>100,0.0002,0,-0.0159,0.0002,0,-0.0002
BLANCO REACTIVO,0,,mg/L,13,0.0002,0.0014,-0.0147,0.0012,0.0015,0.0016
ELY 1,0.0169,,mg/L,18.4,0.0001,0.0006,-0.0137,0.0007,0.0006,0.0005
ELY 2,0.0217,,mg/L,25.2,0.0002,0.0008,-0.0139,0.0011,0.0007,0.0007
ELY 3,0.0143,,mg/L,86.4,0.0004,0.0005,-0.0138,0.0003,0.0002,0.0009
ELY 4,0.0145,,mg/L,36.8,0.0002,0.0005,-0.0138,0.0007,0.0003,0.0004
PATRON,0.0526,,mg/L,2.9,0.0001,0.0024,-0.0169,0.0023,0.0024,0.0024
ELY P,0.0151,,mg/L,21.6,0.0001,0.0005,-0.014,0.0005,0.0006,0.0004
PATRON,0.0536,,mg/L,3.9,0.0001,0.0024,-0.0172,0.0023,0.0024,0.0025
BLANCO,0.0145,,mg/L,28.9,0.0001,0.0005,-0.0165,0.0006,0.0005,0.0003
BLANCO REACTIVO,0,,mg/L,12.5,0.0002,0.0019,-0.015,0.0017,0.0021,0.002
