PATRON,4.9857,,mg/L,1.5,0.0524,1,1,1,0.0528,0.053,0.0516
BLANCO,0.0515,,mg/L,23.1,0.0005,1,1,1,0.0007,0.0005,0.0005
BLANCO REACTIVO,0,,mg/L,51.3,0.0006,1,1,1,0.0003,0.0009,0.0008
FASE 1,0.0461,,mg/L,27.3,0.0005,1,1,1,0.0005,0.0006,0.0003
PATRON,4.9123,,mg/L,1.3,0.0517,1,1,1,0.0509,0.0522,0.052
FASE 2,0.0668,,mg/L,8.6,0.0007,1,1,1,0.0007,0.0006,0.0007
FASE 3,0.0776,,mg/L,3,0.0008,1,1,1,0.0008,0.0008,0.0008
PATRON,4.9618,,mg/L,0.7,0.0522,1,1,1,0.0525,0.0523,0.0518
BLANCO,0.0553,,mg/L,44.8,0.0006,1,1,1,0.0008,0.0007,0.0003
BLANCO REACTIVO,0,,mg/L,3.6,0.0009,1,1,1,0.0009,0.0009,0.0009
VSP NORTE,0.0312,,mg/L,29.8,0.0003,1,1,1,0.0004,0.0003,0.0002
CELDA 8.1,0.057,,mg/L,14.4,0.0006,1,1,1,0.0007,0.0006,0.0006
CELDA 8.2,0.0834,,mg/L,16.5,0.0009,1,1,1,0.001,0.0008,0.0008
CELDA 8.3,0.8481,,mg/L,3.2,0.009,1,1,1,0.0089,0.0093,0.0087
PATRON,4.9897,,mg/L,1,0.0525,1,1,1,0.0527,0.0529,0.0519
BLANCO,0.0727,,mg/L,26.7,0.0008,1,1,1,0.001,0.0005,0.0008
BLANCO REACTIVO,0,,mg/L,14.1,0.0018,1,1,1,0.0016,0.0021,0.0018
