Analista,,,,,,,,,,
Fecha de inicio,16/03/2023 02:57 p. m.  GMT: 16/03/2023 08:57 p. m.,,,,,,,,,
Hoja de trabajo,SA000709-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5017,,mg/L,0.3,0.0168,-0.0008,0.0168,0.0169,0.0169
,BLANCO,0.0038,,mg/L,68.9,0.0001,-0.0002,0.0002,0.0002,0
,BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0004,0.0005,0.0001,0.0001
,SA000680-003,0.4959,,mg/L,0.4,0.0486,-0.0008,0.0486,0.0484,0.0488
,SA000680-004,0.1527,,mg/L,0.9,0.0146,-0.0007,0.0147,0.0145,0.0147
,SA000680-005,0.0905,,mg/L,1.9,0.0087,-0.0006,0.0088,0.0085,0.0087
,SA000680-007,0.1526,,mg/L,0.4,0.0146,-0.0008,0.0147,0.0146,0.0147
,SA000680-008,0.1554,,mg/L,0.4,0.0149,-0.0009,0.0148,0.0149,0.0149
,PATRON,0.5153,,mg/L,0.9,0.0173,-0.0016,0.0173,0.0171,0.0175
,SA000680-009,0.0845,,mg/L,2.6,0.0081,-0.001,0.0081,0.0078,0.0082
,SA000680-010,0.1194,,mg/L,1.3,0.0114,-0.0008,0.0113,0.0114,0.0116
,SA000680-015,0.0035,,mg/L,48,0.0003,-0.0009,0.0005,0.0002,0.0003
,SA000680-018,0.0031,,mg/L,42.6,0.0003,-0.0017,0.0002,0.0004,0.0003
,SA000680-019,0.1614,,mg/L,1.4,0.0155,-0.0012,0.0156,0.0152,0.0156
,PATRON,0.5122,,mg/L,2,0.0172,-0.0016,0.0176,0.0172,0.0169
,BLANCO,0.0077,,mg/L,22.3,0.0003,-0.001,0.0002,0.0003,0.0003
,BLANCO REACTIVO,0,,mg/L,34.4,0.0003,-0.0005,0.0005,0.0003,0.0002
,SA000680-020,0.2566,,mg/L,0.9,0.0248,-0.0011,0.0246,0.025,0.0246
,SA000680-021,0.2555,,mg/L,1.2,0.0246,-0.0016,0.0244,0.0249,0.0246
,SA000680-022,0.1575,,mg/L,1.2,0.0151,-0.0015,0.0152,0.0152,0.0149
,SA000680-023,0.1651,,mg/L,1.6,0.0158,-0.0013,0.0157,0.0161,0.0157
,SA000680-024,0.1186,,mg/L,1.5,0.0114,-0.0012,0.0114,0.0112,0.0115
,PATRON,0.5183,,mg/L,0.9,0.0174,-0.0018,0.0176,0.0173,0.0174
,SA000682-006,1.1322,,mg/L,0.3,0.1137,-0.0012,0.1137,0.1133,0.1141
,SA000683-001,0.7921,,mg/L,0.3,0.0786,-0.0013,0.0786,0.0784,0.0788
,SA000684-001,0.1618,,mg/L,0.9,0.0155,-0.0012,0.0156,0.0153,0.0156
,SA000684-002,0.1046,,mg/L,1.2,0.01,-0.0012,0.0101,0.0099,0.01
,SA000684-003,0.2071,,mg/L,1.2,0.0199,-0.0013,0.0197,0.0202,0.0198
,PATRON,0.5112,,mg/L,1.9,0.0172,-0.0018,0.0174,0.0173,0.0168
,BLANCO,0.0099,,mg/L,49.6,0.0003,-0.0014,0.0002,0.0003,0.0005
,BLANCO REACTIVO,0,,mg/L,29.4,0.0008,-0.0012,0.0011,0.0007,0.0007
,SA000684-004,0.0418,,mg/L,7.2,0.004,-0.0021,0.0043,0.0037,0.0039
,SA000684-005,0.1652,,mg/L,1.8,0.0158,-0.002,0.0155,0.0161,0.016
,SA000684-006,0.3385,,mg/L,1.2,0.0329,-0.0019,0.0325,0.033,0.0332
,SA000684-023,0.2701,,mg/L,1.1,0.0261,-0.0019,0.0259,0.0261,0.0264
,SA000684-024,0.2288,,mg/L,0.5,0.0221,-0.0021,0.0221,0.022,0.0222
,PATRON,0.5026,,mg/L,1.5,0.0169,-0.0026,0.0172,0.0167,0.0168
,SA000684-025,0.196,,mg/L,0.7,0.0188,-0.0021,0.0187,0.019,0.0189
,SA000684-026,1.4366,,mg/L,0.6,0.1457,-0.002,0.1453,0.1468,0.1452
