PATRON,0.2118,,mg/L,3.6,0.0103,-0.0017,1,1,1,0.0102,0.0107,0.0099
BLANCO,0.0075,,mg/L,19.1,0.0011,0.0004,1,1,1,0.0008,0.0012,0.0012
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0004,1,1,1,-0.0002,0,0
H KCA PO,0.0093,,mg/L,14.2,0.0011,0.0016,1,1,1,0.001,0.0012,0.0013
H KCA PO,0.0107,,mg/L,27.6,0.0012,0.0014,1,1,1,0.0009,0.0012,0.0015
H KCA PO,0.0108,,mg/L,11.4,0.0012,0.0013,1,1,1,0.0011,0.0011,0.0014
PATRON,0.198,,mg/L,2.8,0.0096,-0.0026,1,1,1,0.0094,0.0099,0.0097
H KCA PO,0.0113,,mg/L,22.8,0.0012,0.0011,1,1,1,0.0015,0.0012,0.001
H KCA PO,0.0029,,mg/L,13.6,0.0009,0.0009,1,1,1,0.0008,0.001,0.0008
PATRON,0.1941,,mg/L,3.2,0.0095,-0.0019,1,1,1,0.0097,0.0091,0.0095
BLANCO,-0.0006,,mg/L,10.2,0.0007,0,1,1,1,0.0008,0.0007,0.0006
BLANCO REACTIVO,0,,mg/L,60.7,0.0003,0.0005,1,1,1,0.0003,0.0006,0.0002
M1 PO,0.0042,,mg/L,21.1,0.0009,0.0017,1,1,1,0.0011,0.0007,0.0009
M2 PO,0.0042,,mg/L,16,0.0009,0.0018,1,1,1,0.001,0.0007,0.001
M3 PO,0.0061,,mg/L,20.4,0.001,0.0018,1,1,1,0.0012,0.0008,0.001
M4 PO,-0.0055,,mg/L,18.8,0.0005,0.0016,1,1,1,0.0004,0.0006,0.0004
PATRON,0.1972,,mg/L,0.5,0.0096,-0.002,1,1,1,0.0097,0.0096,0.0096
P KCA PO,0.0019,,mg/L,4.4,0.0008,0.0014,1,1,1,0.0008,0.0008,0.0008
PATRON,0.1973,,mg/L,1.5,0.0096,-0.0024,1,1,1,0.0098,0.0096,0.0095
BLANCO,-0.0051,,mg/L,31.5,0.0005,-0.0004,1,1,1,0.0006,0.0003,0.0006
BLANCO REACTIVO,0,,mg/L,>100,0.0001,0.0007,1,1,1,0,0.0002,0
CELDA 8,0.0074,,mg/L,38,0.0011,0.0021,1,1,1,0.0012,0.0014,0.0006
