Analista,,,,,,,,,
Fecha de inicio,26/04/2023 01:30 a. m.  GMT: 26/04/2023 07:30 a. m.,,,,,,,,
Hoja de trabajo,SA001021_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.9828,,mg/L,0.4,0.1207,0.1212,0.1207,0.1203
,BLANCO,0.0005,,mg/L,>100,0.0001,0.0001,0,0.0001
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0002,0,-0.0001
,SA001021-001,3.0399,,mg/L,1.5,0.0153,0.015,0.0155,0.0153
,SA001021-002,3.342,,mg/L,1.4,0.0166,0.0163,0.0167,0.0167
,SA001021-003,7.8293,,mg/L,1.1,0.0386,0.0382,0.0391,0.0386
,SA001021-004,0.0963,,mg/L,4.9,0.0005,0.0005,0.0004,0.0005
,SA001021-005,0.1642,,mg/L,23.6,0.0008,0.001,0.0008,0.0007
,PATRON,0.9867,,mg/L,0.7,0.1167,0.1177,0.1163,0.1162
,SA001021-006,3.0164,,mg/L,1.3,0.0146,0.0144,0.0145,0.0148
,SA001021-007,24.8784,,mg/L,0.7,0.119,0.1185,0.1199,0.1185
,SA001021-008,6.997,,mg/L,0.1,0.0283,0.0283,0.0282,0.0283
,SA001021-009,7.0049,,mg/L,0.4,0.0348,0.0347,0.0349,0.0349
,SA001021-010,1.7991,,mg/L,2,0.0089,0.009,0.0089,0.0087
,PATRON,0.9884,,mg/L,0.5,0.1218,0.1224,0.1213,0.1217
,BLANCO,-0.0002,,mg/L,>100,0,0,0,0
,BLANCO REACTIVO,0,,mg/L,>100,0,-0.0002,0.0001,0
,SA001021-011,2.3011,,mg/L,1.6,0.0118,0.0118,0.0116,0.0119
,SA001021-012,2.8418,,mg/L,2,0.0145,0.0146,0.0147,0.0142
,SA001021-013,25.5217,,mg/L,0.8,0.13,0.129,0.13,0.1311
,PATRON,0.981,,mg/L,0.4,0.1209,0.1214,0.1206,0.1207
,BLANCO,-0.0014,,mg/L,>100,-0.0002,-0.0002,0.0002,-0.0005
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0003,0,-0.0001
