Analista,NR,,,,,,,,
Fecha de inicio,09:00 a. m. 27/02/2026  GMT: 03:00 p. m. 27/02/2026,,,,,,,,
Hoja de trabajo,SA008114,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.4863,,mg/L,1,0.6,0.0186,0.0008,
,BLANCO,-0.0001,,mg/L,1,>100,0,-0.0001,
,BLANCO REACTIVO,0,,mg/L,1,92.5,0.0004,0.0008,
,SA008114-001,0.1766,,mg/L,1,1.9,0.0277,-0.0001,30.06
,SA008114-002,0.1265,,mg/L,1,2,0.0198,-0.0001,30.03
,SA008114-003,0.1189,,mg/L,1,1,0.0185,-0.0001,29.99
,SA008114-004,0.1183,,mg/L,1,1.9,0.0184,0,29.99
,SA008114-005,0.0097,,mg/L,1,15.9,0.0015,0,3
,PATRON,0.508,,mg/L,1,1.4,0.0185,0.0003,
,SA008114-006,0.0018,,mg/L,1,39.3,0.0003,0.0007,29.96
,SA008114-007,0.094,,mg/L,1,1.5,0.0146,0.0002,30.02
,SA008114-008,0.0874,,mg/L,1,0.8,0.0136,0.0005,29.94
,SA008114-009,1.0584,,mg/L,1,1,0.1731,-0.0013,30.07
,SA008114-010,0.1008,,mg/L,1,2,0.0157,0,29.97
,PATRON,0.4905,,mg/L,1,3,0.0178,-0.0006,
,BLANCO,-0.001,,mg/L,1,>100,0,-0.0017,
,BLANCO REACTIVO,0,,mg/L,1,26.3,0.0013,-0.0005,
,SA008114-011,0.1397,,mg/L,1,1,0.0218,-0.0007,29.96
,SA008114-012,0.2512,,mg/L,1,0.9,0.0397,-0.0009,30.12
,SA008114-013,0.2144,,mg/L,1,1.6,0.0337,-0.0009,30
,SA008114-014,0.2269,,mg/L,1,0.4,0.0354,-0.001,29.82
,SA008114-015,0.1362,,mg/L,1,1.8,0.0213,-0.0015,30.06
,PATRON,0.5096,,mg/L,1,3.3,0.0185,-0.0012,
,SA008114-016,0.1435,,mg/L,1,1.7,0.0225,-0.0011,30.12
,PATRON,0.5075,,mg/L,1,2.8,0.0185,-0.0009,
,BLANCO,-0.0047,,mg/L,1,>100,-0.0002,-0.0013,
,BLANCO REACTIVO,0,,mg/L,1,12.5,0.0017,0.0001,
