PATRON,0.0499,,mg/L,13.6,0.0003,0.0022,-0.0015,0.0024,0.0023,0.0018
BLANCO,0.0048,,mg/L,>100,0.0001,0,0.0003,-0.0001,0,0.0002
BLANCO REACTIVO,0,,mg/L,23.8,0.0001,0.0005,-0.0006,0.0004,0.0004,0.0006
H KCA PO,0.0612,,mg/L,7.7,0.0002,0.0027,0.0013,0.0025,0.0027,0.0029
H KCA PO,0.0595,,mg/L,0.8,0,0.0026,0.0013,0.0026,0.0026,0.0026
H KCA PO,0.0589,,mg/L,2.5,0.0001,0.0026,0.0013,0.0025,0.0026,0.0027
PATRON,0.0488,,mg/L,4.8,0.0001,0.0021,0.0001,0.002,0.0022,0.0021
H KCA PO,0.0583,,mg/L,7.2,0.0002,0.0026,0.0027,0.0026,0.0027,0.0023
H KCA PO,0.058,,mg/L,8.2,0.0002,0.0025,0.0012,0.0026,0.0027,0.0023
PATRON,0.0499,,mg/L,11.8,0.0003,0.0022,0.0002,0.0021,0.0024,0.0019
BLANCO,0.009,,mg/L,>100,0.0002,0.0002,0.0008,0.0003,0.0004,0
BLANCO REACTIVO,0,,mg/L,72.6,0.0001,0.0001,0.0001,0,0.0002,0.0002
M1 PO,0.0476,,mg/L,10.2,0.0002,0.0021,0.0025,0.0022,0.0018,0.0021
M2 PO,0.0387,,mg/L,3,0,0.0016,0.0023,0.0016,0.0017,0.0016
M3 PO,0.028,,mg/L,29.8,0.0003,0.0011,0.0023,0.0015,0.001,0.0009
M4 PO,0.0245,,mg/L,34.7,0.0003,0.001,0.0019,0.0007,0.0009,0.0013
PATRON,0.049,,mg/L,2.5,0.0001,0.0021,-0.0007,0.0022,0.0021,0.0021
P KCA PO,0.0138,,mg/L,39.8,0.0002,0.0005,0.0019,0.0003,0.0005,0.0006
PATRON,0.0524,,mg/L,8.2,0.0002,0.0023,-0.001,0.0022,0.0022,0.0025
BLANCO,0.0081,,mg/L,87.1,0.0002,0.0002,-0.0003,0.0004,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,57.2,0.0002,0.0004,-0.0006,0.0005,0.0001,0.0006
CELDA 8,0.0404,,mg/L,5.5,0.0001,0.0017,0.0016,0.0016,0.0017,0.0018
PATRON,0.0512,,mg/L,2.4,0.0001,0.0026,-0.0006,0.0027,0.0026,0.0026
BLANCO,-0.0003,,mg/L,>100,0.0001,0,0.0003,0,0,0.0001
BLANCO REACTIVO,0,,mg/L,80.7,0.0001,-0.0002,0.0002,-0.0003,0,-0.0002
H KCA PE,0.027,,mg/L,11.1,0.0002,0.0014,0.0016,0.0013,0.0013,0.0016
H KCA PE,0.0313,,mg/L,2.5,0,0.0016,0.0015,0.0016,0.0016,0.0016
H KCA PE,0.0299,,mg/L,7.2,0.0001,0.0016,0.0014,0.0016,0.0016,0.0014
PATRON,0.0513,,mg/L,4.7,0.0001,0.0022,-0.0019,0.0023,0.0021,0.0023
H KCA PE,0.0318,,mg/L,7.1,0.0001,0.0016,0.0017,0.0018,0.0016,0.0015
H KCA PE,0.0288,,mg/L,11.6,0.0001,0.0012,0.0006,0.0012,0.0013,0.001
PATRON,0.0463,,mg/L,13.4,0.0003,0.002,-0.0032,0.0017,0.0021,0.0022
BLANCO,0.0093,,mg/L,28.1,0.0001,0.0002,-0.0015,0.0002,0.0003,0.0003
BLANCO REACTIVO,0,,mg/L,18.3,0.0002,0.001,-0.0019,0.0008,0.0011,0.0012
M1 PE,0.0168,,mg/L,22.4,0.0001,0.0006,-0.0005,0.0007,0.0007,0.0004
M2 PE,0.0129,,mg/L,13.6,0.0001,0.0004,-0.0006,0.0003,0.0004,0.0005
M3 PE,0.0101,,mg/L,38.5,0.0002,0.0006,0.0008,0.0005,0.0004,0.0008
M4 PE,0.0096,,mg/L,83.8,0.0002,0.0002,-0.0008,0,0.0003,0.0005
PATRON,0.0471,,mg/L,14.3,0.0003,0.002,-0.0039,0.0017,0.0023,0.002
P KCA PE,0.0039,,mg/L,>100,0.0001,0,-0.0013,-0.0001,0,0
PATRON,0.05,,mg/L,12.5,0.0003,0.0022,-0.004,0.0025,0.002,0.0021
BLANCO,-0.0011,,mg/L,58.2,0.0001,-0.0003,-0.003,-0.0002,-0.0002,-0.0004
BLANCO REACTIVO,0,,mg/L,13.4,0.0001,0.0011,-0.0025,0.0012,0.0009,0.0012
ELY 1,0.0245,,mg/L,11.3,0.0001,0.0013,0.0016,0.0011,0.0013,0.0014
ELY 2,0.023,,mg/L,7.6,0.0001,0.0012,0.0014,0.0011,0.0013,0.0012
ELY 3,0.0202,,mg/L,16.3,0.0002,0.0011,0.0016,0.0012,0.0009,0.0011
ELY 4,0.0222,,mg/L,4,0,0.0012,0.0015,0.0011,0.0011,0.0012
PATRON,0.0495,,mg/L,28,0.0007,0.0025,-0.0002,0.0031,0.0028,0.0017
ELY P,0.0187,,mg/L,18.6,0.0002,0.001,0.0017,0.0012,0.0009,0.0009
PATRON,0.0531,,mg/L,26.7,0.0007,0.0027,-0.0005,0.003,0.0032,0.0019
BLANCO,0.0027,,mg/L,98.7,0.0002,0.0002,-0.0011,0.0002,0,0.0004
BLANCO REACTIVO,0,,mg/L,38.5,0.0002,0.0005,-0.0005,0.0004,0.0004,0.0008
