PATRON,5.0084,,mg/L,0.6,0.0536,0.0534,0.054,0.0535
BLANCO,-0.0276,,mg/L,50.9,-0.0003,-0.0003,-0.0005,-0.0002
BLANCO REACTIVO,0,,mg/L,41,-0.0003,-0.0002,-0.0002,-0.0004
FASE 1,0.0195,,mg/L,31.2,0.0002,0.0003,0.0002,0.0001
FASE 2,0.0538,,mg/L,13,0.0006,0.0006,0.0005,0.0007
FASE 3,0.0418,,mg/L,45.3,0.0005,0.0002,0.0006,0.0006
VSP NORTE,-0.0166,,mg/L,31.7,-0.0002,-0.0001,-0.0002,-0.0002
CELDA 8.1,-0.0031,,mg/L,>100,0,0,0,-0.0001
CELDA 8.2,-0.0145,,mg/L,49.8,-0.0002,-0.0002,-0.0002,-0.0001
CELDA 8.3,-0.0142,,mg/L,25.8,-0.0002,-0.0002,-0.0001,-0.0001
PATRON,5.1428,,mg/L,0.2,0.0551,0.0552,0.0549,0.0551
BLANCO,-0.0293,,mg/L,59.3,-0.0003,-0.0002,-0.0002,-0.0005
BLANCO REACTIVO,0,,mg/L,25.7,-0.0009,-0.0011,-0.0007,-0.0008
