PATRON,4.947,,mg/L,0.3,0.055,1,1,1,0.0552,0.0549,0.055
BLANCO,0.0175,,mg/L,81.3,0.0002,1,1,1,0.0004,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,4.2,0.0012,1,1,1,0.0012,0.0011,0.0012
FASE 1,0.0536,,mg/L,35.6,0.0006,1,1,1,0.0005,0.0005,0.0009
PATRON,4.8321,,mg/L,0.6,0.0533,1,1,1,0.0529,0.0535,0.0534
FASE 2,0.1325,,mg/L,12.6,0.0015,1,1,1,0.0013,0.0017,0.0014
FASE 3,0.1243,,mg/L,20.5,0.0014,1,1,1,0.0016,0.0015,0.0011
PATRON,4.8756,,mg/L,0.6,0.0537,1,1,1,0.0534,0.0538,0.054
BLANCO,0.0057,,mg/L,23.3,0.0001,1,1,1,0.0001,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,3.5,0.002,1,1,1,0.0021,0.002,0.0021
VSP NORTE,0.0311,,mg/L,33.7,0.0003,1,1,1,0.0005,0.0003,0.0002
CELDA 8.1,0.1124,,mg/L,25.1,0.0013,1,1,1,0.0012,0.0009,0.0016
CELDA 8.2,0.0631,,mg/L,10.6,0.0007,1,1,1,0.0007,0.0008,0.0007
CELDA 8.3,3.2146,,mg/L,2.1,0.0331,1,1,1,0.0339,0.0329,0.0325
PATRON,4.9399,,mg/L,0.6,0.0506,1,1,1,0.0503,0.0508,0.0508
BLANCO,-0.0165,,mg/L,>100,-0.0002,1,1,1,-0.0002,-0.0003,0
BLANCO REACTIVO,0,,mg/L,51,0.0007,1,1,1,0.001,0.0003,0.0007
