Analista,GGP,,,,,,,,,
Fecha de inicio,07:11 a. m. 21/12/2025  GMT: 01:11 p. m. 21/12/2025,,,,,,,,,
Hoja de trabajo,SA007322-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.488,,mg/L,1,1.1,0.0185,-0.0011,1,1
,BLANCO,-0.0089,,mg/L,1,64.9,-0.0003,-0.0012,1,1
,BLANCO REACTIVO,0,,mg/L,1,14.9,-0.0005,-0.0001,1,1
,SA007306-013,0.0926,,mg/L,1,4.1,0.015,-0.0009,30.003,7
,SA007306-014,0.0523,,mg/L,1,1.1,0.0085,-0.0009,30.018,7
,SA007306-015,0.2798,,mg/L,1,0.4,0.0453,-0.0007,30.005,7
,SA007306-016,0.2753,,mg/L,1,1,0.0446,-0.0011,30.005,7
,SA007306-017,0.1786,,mg/L,1,1.5,0.0289,-0.0006,30.02,7
,PATRON,0.4815,,mg/L,1,2.3,0.0182,-0.0015,1,1
,SA007306-018,0.4669,,mg/L,1,1.1,0.0752,-0.0014,30.027,7
,SA007306-019,0.1849,,mg/L,1,1.3,0.03,-0.0013,30.034,7
,SA007306-027,0.0664,,mg/L,1,2.3,0.0108,-0.0011,30.014,7
,SA007306-028,0.1049,,mg/L,1,1.9,0.017,-0.0011,30.019,7
,SA007306-030,0.0818,,mg/L,1,1.2,0.0133,-0.0011,30.018,7
,PATRON,0.4808,,mg/L,1,0.5,0.0182,-0.0001,1,1
,BLANCO,-0.0076,,mg/L,1,31.8,-0.0003,0.0005,1,1
,BLANCO REACTIVO,0,,mg/L,1,11.9,-0.0007,0,1,1
,SA007306-032,0.2115,,mg/L,1,0.1,0.0343,0,30.016,7
,PATRON,0.5009,,mg/L,1,0.9,0.0189,-0.0002,1,1
,BLANCO,0.0033,,mg/L,1,>100,0.0001,0.0006,1,1
,BLANCO REACTIVO,0,,mg/L,1,27.3,-0.001,0.0001,1,1
