PATRON,4.8877,,mg/L,1.3,0.0512,0.0519,0.0506,0.051
BLANCO,-0.0185,,mg/L,48.5,-0.0002,-0.0001,-0.0003,-0.0002
BLANCO REACTIVO,0,,mg/L,38.1,-0.0006,-0.0005,-0.0009,-0.0005
FASE 1,0.0309,,mg/L,37.3,0.0003,0.0004,0.0002,0.0004
FASE 2,0.0378,,mg/L,3.9,0.0004,0.0004,0.0004,0.0004
FASE 3,0.0438,,mg/L,40,0.0005,0.0007,0.0004,0.0003
VSP NORTE,0.0221,,mg/L,38.9,0.0002,0.0003,0.0001,0.0002
CELDA 8.1,0.0434,,mg/L,14.1,0.0005,0.0004,0.0005,0.0005
CELDA 8.2,0.0312,,mg/L,34.6,0.0003,0.0004,0.0003,0.0002
CELDA 8.3,0.0168,,mg/L,97.8,0.0002,0.0003,0,0.0003
PATRON,4.95,,mg/L,0.6,0.0518,0.0517,0.0522,0.0516
BLANCO,0.0087,,mg/L,>100,0.0001,0.0001,0,0.0002
BLANCO REACTIVO,0,,mg/L,21.8,-0.0003,-0.0002,-0.0004,-0.0004
