PATRON,4.8514,,mg/L,0.7,0.0492,1,1,1,0.0494,0.0488,0.0494
BLANCO,0.0374,,mg/L,35.4,0.0004,1,1,1,0.0005,0.0004,0.0003
BLANCO REACTIVO,0,,mg/L,10.2,0.0007,1,1,1,0.0006,0.0007,0.0008
FASE 1,0.0292,,mg/L,5.9,0.0003,1,1,1,0.0003,0.0003,0.0003
PATRON,4.9158,,mg/L,0.7,0.0499,1,1,1,0.0496,0.0503,0.0497
FASE 2,0.0533,,mg/L,22,0.0005,1,1,1,0.0006,0.0004,0.0007
FASE 3,0.0621,,mg/L,7.3,0.0006,1,1,1,0.0007,0.0007,0.0006
PATRON,4.871,,mg/L,0.5,0.0494,1,1,1,0.0492,0.0494,0.0497
BLANCO,0.0244,,mg/L,9.6,0.0003,1,1,1,0.0003,0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,8.8,0.0009,1,1,1,0.0009,0.001,0.0008
VSP NORTE,0.0409,,mg/L,85.6,0.0004,1,1,1,0.0008,0.0003,0.0002
CELDA 8.1,0.0501,,mg/L,17.7,0.0005,1,1,1,0.0005,0.0006,0.0004
CELDA 8.2,0.0364,,mg/L,5.4,0.0004,1,1,1,0.0004,0.0004,0.0004
CELDA 8.3,0.3625,,mg/L,0.4,0.0037,1,1,1,0.0037,0.0037,0.0037
PATRON,4.897,,mg/L,0.2,0.0497,1,1,1,0.0496,0.0498,0.0496
BLANCO,0.0349,,mg/L,21.3,0.0004,1,1,1,0.0003,0.0003,0.0004
BLANCO REACTIVO,0,,mg/L,16.5,0.0012,1,1,1,0.0013,0.0009,0.0012
